,Generation,Father,Mother
0,0,14,10
1,1,14,12
2,2,14,11
3,3,14,13
4,4,14,13
5,5,14,12
6,6,14,12
7,7,14,12
8,8,14,13
9,9,14,12
10,10,14,12
11,11,16,14
12,12,16,12
13,13,16,14
14,14,16,15
15,15,16,11
16,16,16,11
17,17,16,16
18,18,16,11
19,19,16,14
20,20,16,14
21,21,16,14
22,22,16,11
23,23,16,14
24,24,16,15
25,25,16,15
26,26,16,12
27,27,16,12
28,28,16,14
29,29,16,13
30,30,16,12
31,31,16,12
32,32,16,13
33,33,16,13
34,34,16,15
35,35,16,16
36,36,16,13
37,37,16,16
38,38,16,9
39,39,16,9
40,40,16,15
41,41,16,16
42,42,16,15
43,43,16,12
44,44,16,14
45,45,16,14
46,46,16,14
47,47,16,16
48,48,16,10
49,49,16,11
50,50,16,14
51,51,16,16
52,52,16,12
53,53,16,13
54,54,16,13
55,55,16,9
56,56,16,8
57,57,16,9
58,58,16,9
59,59,16,9
60,60,16,14
61,61,16,16
62,62,16,16
63,63,16,10
64,64,16,14
65,65,16,14
66,66,16,12
67,67,16,12
68,68,16,12
69,69,16,12
70,70,16,11
71,71,16,11
72,72,16,9
73,73,16,9
74,74,16,14
75,75,16,14
76,76,16,9
77,77,16,12
78,78,16,14
79,79,16,14
80,80,16,12
81,81,16,15
82,82,16,15
83,83,16,12
84,84,16,12
85,85,16,14
86,86,16,15
87,87,16,12
88,88,16,14
89,89,16,12
90,90,16,15
91,91,16,13
92,92,16,13
93,93,16,13
94,94,16,11
95,95,16,12
96,96,16,14
97,97,16,14
98,98,16,14
99,99,16,13
