,Generation,Father,Mother
0,0,10,9
1,1,16,10
2,2,16,16
3,3,16,13
4,4,17,16
5,5,17,15
6,6,17,16
7,7,17,16
8,8,17,17
9,9,18,17
10,10,18,15
11,11,18,13
12,12,18,13
13,13,18,17
14,14,18,13
15,15,18,13
16,16,18,12
17,17,18,14
18,18,18,9
19,19,18,15
20,20,18,17
21,21,18,17
22,22,18,12
23,23,18,13
24,24,18,14
25,25,18,16
26,26,18,16
27,27,18,16
28,28,18,15
29,29,18,14
30,30,18,13
31,31,18,17
32,32,18,12
33,33,18,14
34,34,18,13
35,35,18,13
36,36,18,15
37,37,18,17
38,38,18,17
39,39,18,11
40,40,18,14
41,41,18,14
42,42,18,13
43,43,18,13
44,44,18,15
45,45,18,15
46,46,18,17
47,47,18,8
48,48,18,10
49,49,18,16
50,50,18,16
51,51,18,14
52,52,18,12
53,53,19,18
54,54,19,16
55,55,19,16
56,56,19,16
57,57,19,16
58,58,19,15
59,59,19,18
60,60,19,14
61,61,19,11
62,62,19,17
63,63,19,14
64,64,19,19
65,65,19,17
66,66,19,12
67,67,19,17
68,68,19,14
69,69,19,14
70,70,19,15
71,71,19,19
72,72,19,17
73,73,19,17
74,74,19,9
75,75,19,12
76,76,19,14
77,77,19,19
78,78,19,17
79,79,19,17
80,80,19,13
81,81,19,18
82,82,19,14
83,83,19,10
84,84,19,16
85,85,19,16
86,86,19,13
87,87,19,13
88,88,19,16
89,89,19,13
90,90,19,17
91,91,19,14
92,92,19,13
93,93,19,17
94,94,19,16
95,95,19,15
96,96,19,16
97,97,19,16
98,98,19,17
99,99,19,17
