,Generation,Father,Mother
0,0,11,11
1,1,12,11
2,2,13,12
3,3,13,13
4,4,13,13
5,5,17,13
6,6,17,11
7,7,17,10
8,8,17,13
9,9,17,12
10,10,17,13
11,11,17,15
12,12,17,16
13,13,17,15
14,14,17,13
15,15,17,13
16,16,17,12
17,17,17,12
18,18,17,12
19,19,17,15
20,20,17,16
21,21,17,16
22,22,17,15
23,23,17,16
24,24,17,15
25,25,17,14
26,26,17,14
27,27,17,15
28,28,17,15
29,29,17,12
30,30,17,14
31,31,17,12
32,32,17,13
33,33,17,17
34,34,17,17
35,35,17,17
36,36,17,14
37,37,17,13
38,38,17,13
39,39,17,17
40,40,17,16
41,41,17,13
42,42,17,12
43,43,17,16
44,44,17,13
45,45,17,13
46,46,17,17
47,47,17,12
48,48,17,15
49,49,17,13
50,50,17,10
51,51,17,13
52,52,17,15
53,53,17,16
54,54,17,13
55,55,17,15
56,56,17,12
57,57,17,12
58,58,17,13
59,59,17,15
60,60,17,16
61,61,17,12
62,62,17,13
63,63,17,13
64,64,17,14
65,65,17,15
66,66,17,17
67,67,18,17
68,68,18,16
69,69,18,16
70,70,18,15
71,71,18,15
72,72,18,17
73,73,18,17
74,74,20,18
75,75,20,15
76,76,20,16
77,77,20,15
78,78,20,15
79,79,20,15
80,80,20,11
81,81,20,13
82,82,20,16
83,83,20,13
84,84,20,18
85,85,20,16
86,86,20,15
87,87,20,13
88,88,20,16
89,89,20,16
90,90,20,16
91,91,20,16
92,92,20,16
93,93,20,12
94,94,20,16
95,95,20,15
96,96,20,11
97,97,20,16
98,98,20,14
99,99,20,14
100,100,20,14
101,101,20,16
102,102,20,15
103,103,20,15
104,104,20,14
105,105,20,16
106,106,20,19
107,107,20,16
108,108,20,10
109,109,20,11
110,110,20,16
111,111,20,16
112,112,20,15
113,113,20,17
114,114,20,16
115,115,20,15
116,116,20,16
117,117,20,15
118,118,20,15
119,119,20,16
120,120,20,13
121,121,20,13
122,122,20,16
123,123,20,16
124,124,20,13
125,125,20,15
126,126,20,12
127,127,20,16
128,128,20,12
129,129,20,16
130,130,20,15
131,131,20,16
132,132,20,16
133,133,20,15
134,134,20,11
135,135,20,10
136,136,20,16
137,137,20,15
138,138,20,15
139,139,20,16
140,140,20,16
141,141,20,15
142,142,20,10
143,143,20,10
144,144,20,9
145,145,20,12
146,146,20,17
147,147,20,15
148,148,20,16
149,149,20,16
150,150,20,17
151,151,20,12
152,152,20,15
153,153,20,13
154,154,20,11
155,155,20,9
156,156,20,13
157,157,20,13
158,158,20,13
159,159,20,16
160,160,20,17
161,161,20,16
162,162,20,13
163,163,20,11
164,164,20,13
165,165,20,16
166,166,20,15
167,167,20,17
168,168,20,15
169,169,20,13
170,170,20,16
171,171,20,13
172,172,20,13
173,173,20,20
174,174,20,16
175,175,20,13
176,176,20,13
177,177,20,12
178,178,20,16
179,179,20,15
180,180,20,13
181,181,20,15
182,182,20,16
183,183,20,17
184,184,20,16
185,185,20,16
186,186,20,16
187,187,20,13
188,188,20,14
189,189,20,12
190,190,20,13
191,191,20,14
192,192,20,9
193,193,20,16
194,194,20,12
195,195,20,13
196,196,20,13
197,197,20,16
198,198,20,10
199,199,20,10
200,200,20,13
201,201,20,17
202,202,20,16
203,203,20,15
204,204,20,13
205,205,20,16
206,206,20,16
207,207,20,16
208,208,20,16
209,209,20,11
210,210,20,14
211,211,20,14
212,212,20,16
213,213,20,12
214,214,20,15
215,215,20,15
216,216,20,15
217,217,20,14
218,218,20,13
219,219,20,16
220,220,20,12
221,221,20,15
222,222,20,15
223,223,20,15
224,224,20,16
225,225,20,18
226,226,20,16
227,227,20,18
228,228,20,16
229,229,20,16
230,230,20,13
231,231,20,16
232,232,20,15
233,233,20,16
234,234,20,12
235,235,20,16
236,236,20,12
237,237,20,16
238,238,20,15
239,239,20,15
240,240,20,15
241,241,20,14
242,242,20,16
243,243,20,18
244,244,20,15
245,245,20,16
246,246,20,14
247,247,20,10
248,248,20,15
249,249,20,13
250,250,20,16
251,251,20,11
252,252,20,16
253,253,20,17
254,254,20,15
255,255,20,16
256,256,20,14
257,257,20,16
258,258,20,12
259,259,20,16
260,260,20,12
261,261,20,15
262,262,20,16
263,263,20,16
264,264,20,11
265,265,20,15
266,266,20,16
267,267,20,12
268,268,20,16
269,269,20,16
270,270,20,12
271,271,20,16
272,272,20,16
273,273,20,17
274,274,20,11
275,275,20,20
276,276,20,16
277,277,20,16
278,278,20,13
279,279,20,13
280,280,20,10
281,281,20,13
282,282,20,16
283,283,20,17
284,284,20,13
285,285,20,12
286,286,20,15
287,287,20,12
288,288,20,16
289,289,20,9
290,290,20,12
291,291,20,13
292,292,20,16
293,293,20,16
294,294,20,16
295,295,20,12
296,296,20,13
297,297,20,9
298,298,20,16
299,299,20,9
300,300,20,10
301,301,20,8
302,302,20,13
303,303,20,16
304,304,20,15
305,305,20,13
306,306,20,15
307,307,20,13
308,308,20,16
309,309,20,16
310,310,20,12
311,311,20,16
312,312,20,15
313,313,20,12
314,314,20,15
315,315,20,13
316,316,20,12
317,317,20,16
318,318,20,15
319,319,20,16
320,320,20,17
321,321,20,16
322,322,20,13
323,323,20,11
324,324,20,12
325,325,20,13
326,326,20,14
327,327,20,15
328,328,20,15
329,329,20,13
330,330,20,18
331,331,20,16
332,332,20,16
333,333,20,15
334,334,20,15
335,335,20,15
336,336,20,12
337,337,20,16
338,338,20,13
339,339,20,12
340,340,20,13
341,341,20,13
342,342,20,13
343,343,20,15
344,344,20,17
345,345,20,16
346,346,20,16
347,347,20,16
348,348,20,15
349,349,20,16
350,350,20,17
351,351,20,16
352,352,20,15
353,353,20,13
354,354,20,13
355,355,20,11
356,356,20,14
357,357,20,13
358,358,20,13
359,359,20,18
360,360,20,15
361,361,20,17
362,362,20,11
363,363,20,15
364,364,20,15
365,365,20,9
366,366,20,15
367,367,20,10
368,368,20,15
369,369,20,16
370,370,20,12
371,371,20,16
372,372,20,15
373,373,20,16
374,374,20,16
375,375,20,16
376,376,20,15
377,377,20,16
378,378,20,16
379,379,20,12
380,380,20,20
381,381,20,13
382,382,20,10
383,383,20,14
384,384,20,17
385,385,20,16
386,386,20,11
387,387,20,16
388,388,20,12
389,389,20,12
390,390,20,15
391,391,20,15
392,392,20,17
393,393,20,12
394,394,20,14
395,395,20,15
396,396,20,16
397,397,20,16
398,398,20,13
399,399,20,12
400,400,20,17
401,401,20,11
402,402,20,16
403,403,20,16
404,404,20,15
405,405,20,11
406,406,20,11
407,407,20,15
408,408,20,12
409,409,20,16
410,410,20,12
411,411,20,15
412,412,20,15
413,413,20,15
414,414,20,16
415,415,20,16
416,416,20,14
417,417,20,12
418,418,20,16
419,419,20,16
420,420,20,11
421,421,20,11
422,422,20,16
423,423,20,13
424,424,20,13
