,Generation,Father,Mother
0,0,15,8
1,1,15,10
2,2,15,10
3,3,15,11
4,4,15,10
5,5,15,15
6,6,15,12
7,7,15,11
8,8,15,15
9,9,15,11
10,10,15,11
11,11,15,13
12,12,15,15
13,13,15,15
14,14,15,15
15,15,15,15
16,16,16,15
17,17,16,16
18,18,16,14
19,19,16,15
20,20,16,15
21,21,16,12
22,22,16,13
23,23,16,15
24,24,16,12
25,25,16,16
26,26,16,15
27,27,16,13
28,28,16,16
29,29,16,11
30,30,16,16
31,31,16,13
32,32,16,15
33,33,16,16
34,34,16,15
35,35,16,16
36,36,16,15
37,37,16,16
38,38,16,16
39,39,16,13
40,40,16,12
41,41,16,12
42,42,16,13
43,43,16,15
44,44,16,16
45,45,16,16
46,46,16,12
47,47,16,16
48,48,16,16
49,49,16,12
50,50,16,13
51,51,16,11
52,52,16,16
53,53,16,12
54,54,16,16
55,55,16,13
56,56,16,15
57,57,16,13
58,58,16,16
59,59,16,14
60,60,16,14
61,61,16,14
62,62,16,11
63,63,16,12
64,64,16,16
65,65,16,16
66,66,16,16
67,67,16,16
68,68,16,16
69,69,16,16
70,70,16,16
71,71,16,16
72,72,16,16
73,73,16,16
74,74,16,13
75,75,16,16
76,76,16,16
77,77,16,16
78,78,16,16
79,79,16,15
80,80,16,15
81,81,16,16
82,82,16,15
83,83,16,14
84,84,16,14
85,85,16,12
86,86,16,16
87,87,16,16
88,88,16,12
89,89,16,16
90,90,16,16
91,91,16,16
92,92,16,15
93,93,16,15
94,94,16,16
95,95,16,16
96,96,16,12
97,97,16,16
98,98,16,16
99,99,16,16
