,Generation,Father,Mother
0,0,16,15
1,1,16,16
2,2,16,16
3,3,16,15
4,4,16,12
5,5,16,15
6,6,16,15
7,7,16,15
8,8,16,16
9,9,16,12
10,10,16,15
11,11,17,16
12,12,17,13
13,13,17,16
14,14,17,15
15,15,17,17
16,16,17,17
17,17,17,16
18,18,17,14
19,19,17,13
20,20,17,17
21,21,17,15
22,22,17,13
23,23,17,16
24,24,17,15
25,25,17,15
26,26,17,15
27,27,17,16
28,28,17,16
29,29,17,14
30,30,17,14
31,31,17,16
32,32,17,15
33,33,17,13
34,34,17,16
35,35,17,14
36,36,17,16
37,37,17,16
38,38,17,16
39,39,17,16
40,40,18,17
41,41,18,16
42,42,18,16
43,43,18,13
44,44,18,15
45,45,18,15
46,46,18,16
47,47,18,17
48,48,18,15
49,49,18,15
