,Generation,Father,Mother
0,0,12,12
1,1,13,12
2,2,13,13
3,3,16,14
4,4,16,16
5,5,16,13
6,6,16,16
7,7,16,13
8,8,16,14
9,9,16,15
10,10,16,13
11,11,16,16
12,12,16,13
13,13,16,16
14,14,16,16
15,15,16,14
16,16,16,14
17,17,16,14
18,18,16,16
19,19,16,16
20,20,16,16
21,21,16,16
22,22,16,14
23,23,16,16
24,24,16,16
25,25,16,14
26,26,16,16
27,27,16,16
28,28,16,16
29,29,16,11
30,30,16,14
31,31,16,14
32,32,16,14
33,33,16,15
34,34,16,16
35,35,17,16
36,36,17,16
37,37,17,15
38,38,17,13
39,39,17,13
40,40,17,12
41,41,17,13
42,42,17,13
43,43,17,13
44,44,17,15
45,45,17,13
46,46,17,16
47,47,17,16
48,48,17,17
49,49,18,17
