,Generation,Father,Mother
0,0,6,5
1,1,12,7
2,2,12,10
3,3,15,12
4,4,15,9
5,5,15,12
6,6,15,11
7,7,15,11
8,8,15,13
9,9,15,15
10,10,16,15
11,11,16,11
12,12,16,16
13,13,16,16
14,14,16,13
15,15,16,16
16,16,16,15
17,17,16,16
18,18,16,16
19,19,16,12
20,20,16,16
21,21,16,15
22,22,16,12
23,23,16,16
24,24,16,12
25,25,16,13
26,26,16,13
27,27,16,13
28,28,16,15
29,29,16,13
30,30,16,16
31,31,16,16
32,32,16,12
33,33,16,13
34,34,16,16
35,35,16,16
36,36,16,14
37,37,16,13
38,38,16,16
39,39,16,16
40,40,16,15
41,41,16,15
42,42,16,10
43,43,16,10
44,44,16,11
45,45,16,10
46,46,16,11
47,47,16,11
48,48,16,13
49,49,16,13
50,50,16,11
51,51,16,13
52,52,16,11
53,53,16,12
54,54,16,15
55,55,16,13
56,56,16,11
57,57,16,11
58,58,16,13
59,59,16,13
60,60,16,15
61,61,16,11
62,62,16,12
63,63,16,15
64,64,16,12
65,65,16,13
66,66,16,13
67,67,16,16
68,68,16,11
69,69,16,12
70,70,16,12
71,71,16,12
72,72,16,16
73,73,16,12
74,74,16,15
75,75,16,16
76,76,16,12
77,77,16,16
78,78,16,15
79,79,16,15
80,80,16,11
81,81,16,11
82,82,16,16
83,83,16,13
84,84,16,9
85,85,16,9
86,86,16,12
87,87,16,12
88,88,16,16
89,89,16,12
90,90,16,13
91,91,16,16
92,92,16,15
93,93,16,16
94,94,16,16
95,95,16,12
96,96,16,12
97,97,16,11
98,98,16,12
99,99,16,16
100,100,16,16
101,101,16,15
102,102,16,16
103,103,16,16
104,104,16,12
105,105,16,14
106,106,16,14
107,107,16,13
108,108,16,16
109,109,16,11
110,110,16,15
111,111,16,16
112,112,16,13
113,113,16,12
114,114,16,16
115,115,16,13
116,116,16,12
117,117,16,15
118,118,16,13
119,119,16,12
120,120,16,15
121,121,16,15
122,122,16,10
123,123,16,10
124,124,16,11
125,125,16,16
126,126,16,13
127,127,16,11
128,128,16,16
129,129,16,16
130,130,16,16
131,131,16,12
132,132,16,15
133,133,16,13
134,134,16,16
135,135,16,16
136,136,16,11
137,137,16,12
138,138,16,12
139,139,16,13
140,140,16,16
141,141,16,12
142,142,16,12
143,143,16,12
144,144,16,16
145,145,16,12
146,146,16,13
147,147,16,11
148,148,16,13
149,149,16,15
150,150,16,16
151,151,16,16
152,152,16,15
153,153,16,15
154,154,16,12
155,155,16,13
156,156,16,16
157,157,16,13
158,158,16,16
159,159,16,15
160,160,16,12
161,161,16,12
162,162,16,16
163,163,16,12
164,164,16,16
165,165,16,15
166,166,16,15
167,167,16,15
168,168,16,16
169,169,16,13
170,170,16,13
171,171,16,12
172,172,16,16
173,173,16,11
174,174,16,16
175,175,16,15
176,176,16,14
177,177,16,16
178,178,16,12
179,179,16,12
180,180,16,16
181,181,16,12
182,182,16,13
183,183,16,13
184,184,16,15
185,185,16,13
186,186,16,14
187,187,16,10
188,188,16,13
189,189,16,15
190,190,16,11
191,191,16,16
192,192,16,12
193,193,16,12
194,194,16,11
195,195,16,13
196,196,16,13
197,197,16,13
198,198,16,12
199,199,16,11
200,200,16,15
201,201,16,13
202,202,16,16
203,203,16,13
204,204,16,16
205,205,16,16
206,206,16,16
207,207,16,15
208,208,16,14
209,209,16,15
210,210,16,13
211,211,16,13
212,212,16,10
213,213,16,16
214,214,16,13
215,215,16,16
216,216,16,13
217,217,16,13
218,218,16,15
219,219,16,13
220,220,16,16
221,221,16,14
222,222,16,12
223,223,16,12
224,224,16,9
225,225,16,10
226,226,16,11
227,227,16,11
228,228,16,13
229,229,16,13
230,230,17,16
231,231,17,16
232,232,17,15
233,233,17,15
234,234,17,17
235,235,17,17
236,236,17,12
237,237,17,16
238,238,17,16
239,239,17,15
240,240,17,16
241,241,17,16
242,242,17,13
243,243,17,13
244,244,17,16
245,245,17,15
246,246,17,14
247,247,17,17
248,248,17,15
249,249,17,15
