,Generation,Father,Mother
0,0,11,9
1,1,12,11
2,2,12,12
3,3,14,12
4,4,14,11
5,5,14,12
6,6,14,14
7,7,16,14
8,8,16,16
9,9,16,10
10,10,16,12
11,11,16,16
12,12,16,15
13,13,16,13
14,14,16,15
15,15,16,16
16,16,16,16
17,17,16,16
18,18,16,15
19,19,17,16
20,20,17,16
21,21,17,15
22,22,17,17
23,23,17,16
24,24,17,15
25,25,17,14
26,26,17,9
27,27,17,13
28,28,17,11
29,29,17,10
30,30,17,12
31,31,17,11
32,32,17,14
33,33,17,8
34,34,17,10
35,35,17,16
36,36,17,16
37,37,17,9
38,38,17,12
39,39,17,15
40,40,17,15
41,41,17,15
42,42,17,16
43,43,17,17
44,44,17,16
45,45,17,16
46,46,17,14
47,47,17,12
48,48,17,16
49,49,17,11
