,Generation,Father,Mother
0,0,13,11
1,1,13,12
2,2,17,13
3,3,17,16
4,4,17,15
5,5,17,16
6,6,17,16
7,7,17,8
8,8,17,16
9,9,17,16
10,10,17,15
11,11,18,17
12,12,18,17
13,13,18,10
14,14,18,11
15,15,18,17
16,16,18,16
17,17,18,15
18,18,18,13
19,19,19,18
20,20,19,13
21,21,19,15
22,22,19,17
23,23,19,7
24,24,19,9
25,25,19,8
26,26,19,13
27,27,19,16
28,28,19,13
29,29,19,12
30,30,19,12
31,31,19,13
32,32,19,11
33,33,19,11
34,34,19,15
35,35,19,15
36,36,19,14
37,37,19,19
38,38,19,15
39,39,19,19
40,40,19,10
41,41,19,14
42,42,19,15
43,43,19,15
44,44,19,14
45,45,19,14
46,46,19,15
47,47,19,13
48,48,19,19
49,49,19,16
50,50,19,16
51,51,19,16
52,52,19,15
53,53,19,15
54,54,19,16
55,55,19,14
56,56,19,11
57,57,19,13
58,58,19,16
59,59,19,15
60,60,19,9
61,61,19,15
62,62,19,16
63,63,19,9
64,64,19,9
65,65,19,16
66,66,19,16
67,67,19,16
68,68,19,17
69,69,19,11
70,70,19,15
71,71,19,16
72,72,19,13
73,73,19,16
74,74,19,18
75,75,19,16
76,76,19,13
77,77,19,15
78,78,19,15
79,79,19,16
80,80,19,13
81,81,19,17
82,82,19,14
83,83,19,11
84,84,19,16
85,85,19,13
86,86,19,13
87,87,19,14
88,88,19,15
89,89,19,16
90,90,19,16
91,91,19,13
92,92,19,16
93,93,19,15
94,94,19,16
95,95,19,14
96,96,19,15
97,97,19,13
98,98,19,16
99,99,19,16
100,100,19,15
101,101,19,16
102,102,19,14
103,103,19,15
104,104,19,8
105,105,19,13
106,106,19,7
107,107,19,13
108,108,19,15
109,109,19,15
110,110,19,10
111,111,19,16
112,112,19,16
113,113,19,16
114,114,19,19
115,115,19,16
116,116,19,18
117,117,19,17
118,118,19,17
119,119,19,13
120,120,19,13
121,121,19,17
122,122,19,11
123,123,19,16
124,124,19,15
125,125,19,14
126,126,19,13
127,127,19,18
128,128,19,16
129,129,19,16
130,130,19,16
131,131,19,16
132,132,19,18
133,133,19,17
134,134,19,14
135,135,19,13
136,136,19,12
137,137,19,16
138,138,19,15
139,139,19,16
140,140,19,16
141,141,19,15
142,142,19,19
143,143,19,14
144,144,19,15
145,145,19,7
146,146,19,15
147,147,19,13
148,148,19,15
149,149,19,15
150,150,19,13
151,151,19,11
152,152,19,16
153,153,19,16
154,154,19,16
155,155,19,16
156,156,19,16
157,157,19,15
158,158,19,19
159,159,19,16
160,160,19,8
161,161,19,16
162,162,19,16
163,163,19,18
164,164,19,16
165,165,19,16
166,166,19,13
167,167,19,13
168,168,19,15
169,169,19,15
