,Generation,Father,Mother
0,0,8,7
1,1,15,11
2,2,15,15
3,3,15,11
4,4,15,12
5,5,15,12
6,6,15,13
7,7,15,15
8,8,15,12
9,9,15,11
10,10,15,10
11,11,15,10
12,12,15,10
13,13,15,10
14,14,15,12
15,15,15,10
16,16,15,10
17,17,15,10
18,18,15,15
19,19,15,15
20,20,15,10
21,21,15,12
22,22,15,11
23,23,15,11
24,24,15,11
25,25,15,10
26,26,15,11
27,27,15,9
28,28,15,10
29,29,15,11
30,30,15,12
31,31,15,12
32,32,16,15
33,33,16,12
34,34,16,15
35,35,16,11
36,36,16,15
37,37,16,11
38,38,16,11
39,39,16,10
40,40,16,13
41,41,16,13
42,42,16,13
43,43,16,16
44,44,16,13
45,45,16,13
46,46,16,13
47,47,16,15
48,48,16,12
49,49,16,12
