,Generation,Father,Mother
0,0,10,8
1,1,12,12
2,2,14,13
3,3,14,9
4,4,14,13
5,5,15,14
6,6,15,13
7,7,15,13
8,8,15,13
9,9,15,12
10,10,15,13
11,11,15,11
12,12,15,12
13,13,15,12
14,14,15,8
15,15,15,9
16,16,15,11
17,17,15,11
18,18,16,15
19,19,16,9
20,20,16,14
21,21,16,10
22,22,16,11
23,23,16,13
24,24,16,13
25,25,16,15
26,26,16,14
27,27,16,11
28,28,16,12
29,29,16,16
30,30,16,12
31,31,16,12
32,32,16,15
33,33,16,13
34,34,16,15
35,35,16,12
36,36,16,15
37,37,16,16
38,38,16,16
39,39,16,13
40,40,16,12
41,41,16,12
42,42,16,16
43,43,16,14
44,44,16,15
45,45,16,12
46,46,16,10
47,47,16,10
48,48,16,12
49,49,16,13
50,50,16,16
51,51,16,15
52,52,16,14
53,53,16,16
54,54,16,16
55,55,16,13
56,56,16,8
57,57,16,12
58,58,16,12
59,59,16,14
60,60,16,12
61,61,16,15
62,62,16,12
63,63,16,12
64,64,16,13
65,65,16,12
66,66,16,13
67,67,16,12
68,68,16,13
69,69,16,16
70,70,16,13
71,71,16,16
72,72,16,16
73,73,16,10
74,74,16,11
75,75,16,12
76,76,16,15
77,77,16,13
78,78,16,11
79,79,16,13
80,80,16,12
81,81,16,12
82,82,16,15
83,83,16,16
84,84,16,16
85,85,16,12
86,86,16,12
87,87,16,16
88,88,16,13
89,89,16,16
90,90,16,16
91,91,16,15
92,92,16,15
93,93,16,16
94,94,16,15
95,95,16,10
96,96,16,13
97,97,16,13
98,98,16,12
99,99,18,16
