,Generation,Father,Mother
0,0,11,10
1,1,12,11
2,2,12,10
3,3,12,11
4,4,15,12
5,5,15,15
6,6,15,15
7,7,15,15
8,8,15,15
9,9,15,12
10,10,15,12
11,11,15,11
12,12,15,13
13,13,15,11
14,14,15,11
15,15,15,12
16,16,15,13
17,17,15,11
18,18,15,12
19,19,15,10
20,20,15,11
21,21,15,10
22,22,16,15
23,23,16,16
24,24,16,11
25,25,16,9
26,26,16,13
27,27,16,12
28,28,16,10
29,29,16,13
30,30,16,16
31,31,16,15
32,32,16,15
33,33,16,9
34,34,16,10
35,35,16,11
36,36,16,15
37,37,16,9
38,38,16,12
39,39,16,10
40,40,16,11
41,41,16,9
42,42,16,13
43,43,16,13
44,44,16,12
45,45,16,15
46,46,16,9
47,47,16,11
48,48,16,13
49,49,16,11
