,Generation,Father,Mother
0,0,6,5
1,1,6,6
2,2,6,6
3,3,12,8
4,4,12,11
5,5,12,11
6,6,12,12
7,7,12,11
8,8,12,12
9,9,12,9
10,10,12,8
11,11,12,8
12,12,12,8
13,13,12,7
14,14,12,6
15,15,12,7
16,16,14,12
17,17,14,12
18,18,14,10
19,19,14,11
20,20,14,8
21,21,14,8
22,22,14,13
23,23,14,10
24,24,14,8
25,25,14,8
26,26,14,13
27,27,14,12
28,28,14,7
29,29,14,4
30,30,14,7
31,31,14,7
32,32,14,14
33,33,14,11
34,34,14,11
35,35,14,10
36,36,14,13
37,37,14,12
38,38,14,10
39,39,14,9
40,40,15,14
41,41,15,11
42,42,15,9
43,43,15,13
44,44,15,13
45,45,15,13
46,46,15,7
47,47,15,12
48,48,15,10
49,49,15,12
50,50,15,15
51,51,15,12
52,52,15,9
53,53,15,10
54,54,15,12
55,55,15,8
56,56,15,11
57,57,15,7
58,58,15,12
59,59,15,11
60,60,15,12
61,61,15,13
62,62,15,10
63,63,15,10
64,64,15,7
65,65,15,9
66,66,15,10
67,67,15,8
68,68,15,14
69,69,15,8
70,70,15,10
