,Generation,Father,Mother
0,0,14,8
1,1,14,11
2,2,14,12
3,3,15,14
4,4,15,14
5,5,15,12
6,6,15,15
7,7,17,15
8,8,17,13
9,9,17,10
10,10,17,13
11,11,17,15
12,12,17,15
13,13,17,14
14,14,17,12
15,15,17,14
16,16,17,15
17,17,17,13
18,18,17,11
19,19,17,9
20,20,17,12
21,21,17,13
22,22,17,16
23,23,17,13
24,24,17,13
25,25,17,13
26,26,17,16
27,27,17,12
28,28,17,16
29,29,17,9
30,30,17,12
31,31,17,13
32,32,17,16
33,33,17,10
34,34,17,13
35,35,17,11
36,36,17,15
37,37,17,9
38,38,17,16
39,39,17,8
40,40,17,15
41,41,17,11
42,42,17,13
43,43,17,16
44,44,17,15
45,45,17,15
46,46,17,8
47,47,17,9
48,48,17,8
49,49,17,11
50,50,17,15
51,51,18,17
52,52,18,17
53,53,18,13
54,54,18,10
55,55,18,18
56,56,18,16
57,57,18,15
58,58,18,15
59,59,18,8
60,60,18,12
61,61,18,12
62,62,18,16
63,63,18,8
64,64,18,13
65,65,18,15
66,66,18,11
67,67,18,16
68,68,18,18
69,69,18,16
70,70,18,13
71,71,18,10
72,72,18,16
73,73,18,10
74,74,18,12
75,75,18,11
76,76,18,11
77,77,18,16
78,78,18,18
79,79,18,15
80,80,18,11
81,81,18,12
82,82,18,15
83,83,18,18
84,84,18,18
85,85,18,12
86,86,18,16
87,87,18,13
88,88,18,14
89,89,18,13
90,90,18,14
91,91,18,13
92,92,18,8
93,93,18,11
94,94,18,9
95,95,18,10
96,96,18,13
97,97,18,12
98,98,18,12
99,99,18,16
100,100,18,10
101,101,18,13
102,102,18,11
103,103,18,15
104,104,18,11
105,105,18,12
106,106,18,15
107,107,18,15
108,108,18,11
109,109,18,15
110,110,18,14
111,111,18,12
112,112,18,13
113,113,18,15
114,114,18,15
115,115,18,12
116,116,18,16
117,117,18,13
118,118,18,16
119,119,18,14
120,120,18,16
121,121,18,16
122,122,18,16
123,123,18,18
124,124,18,11
125,125,18,11
126,126,18,16
127,127,18,15
128,128,18,10
129,129,18,13
130,130,18,11
131,131,18,9
132,132,18,12
133,133,18,9
134,134,18,16
135,135,18,10
136,136,18,11
137,137,18,12
138,138,18,12
139,139,18,10
140,140,18,13
141,141,18,16
142,142,18,12
143,143,18,12
144,144,18,15
145,145,18,17
146,146,18,14
147,147,18,12
148,148,18,18
149,149,18,16
150,150,18,12
151,151,18,11
152,152,18,15
153,153,18,15
154,154,18,11
155,155,18,14
156,156,18,17
157,157,18,11
158,158,18,11
159,159,18,13
160,160,18,14
161,161,18,14
162,162,18,13
163,163,18,16
164,164,18,13
165,165,18,13
166,166,18,16
167,167,18,16
168,168,18,16
169,169,18,15
170,170,18,12
171,171,18,12
172,172,18,9
173,173,18,11
174,174,18,8
175,175,18,16
176,176,18,16
177,177,18,13
178,178,18,15
179,179,18,14
180,180,18,14
181,181,18,8
182,182,18,11
183,183,18,12
184,184,18,13
185,185,18,16
186,186,18,14
187,187,18,17
188,188,18,15
189,189,18,14
190,190,18,14
191,191,18,12
192,192,18,12
193,193,18,16
194,194,18,15
195,195,18,12
196,196,18,15
197,197,18,18
198,198,18,11
199,199,18,12
200,200,18,15
201,201,18,12
202,202,18,15
203,203,18,13
204,204,18,15
205,205,18,15
206,206,18,16
207,207,18,16
208,208,18,13
209,209,18,16
210,210,18,9
211,211,18,15
212,212,18,13
213,213,18,16
214,214,18,13
215,215,18,18
216,216,18,13
217,217,18,11
218,218,18,10
219,219,18,6
220,220,18,12
221,221,18,12
222,222,18,12
223,223,18,18
224,224,18,11
225,225,18,17
226,226,18,8
227,227,18,12
228,228,18,16
229,229,18,12
230,230,18,13
231,231,18,13
232,232,18,16
233,233,18,13
234,234,18,16
235,235,18,11
236,236,18,15
237,237,18,12
238,238,18,12
239,239,18,13
240,240,18,13
241,241,18,16
242,242,18,15
243,243,18,15
244,244,18,12
245,245,18,11
246,246,18,13
247,247,18,12
248,248,18,14
249,249,18,16
250,250,18,16
251,251,18,11
252,252,18,11
253,253,18,8
254,254,18,11
255,255,18,13
256,256,18,12
257,257,18,16
258,258,18,16
259,259,18,13
260,260,18,15
261,261,18,16
262,262,18,16
263,263,18,12
264,264,18,16
265,265,18,13
266,266,18,11
267,267,18,13
268,268,18,16
269,269,18,14
270,270,18,11
271,271,18,13
272,272,18,16
273,273,18,16
274,274,18,10
275,275,18,9
276,276,18,15
277,277,18,10
278,278,18,13
279,279,18,11
280,280,18,16
281,281,18,16
282,282,18,16
283,283,18,16
284,284,18,11
285,285,18,16
286,286,18,12
287,287,18,15
288,288,18,12
289,289,18,16
290,290,18,12
291,291,18,15
292,292,18,16
293,293,18,13
294,294,18,16
295,295,18,11
296,296,18,9
297,297,18,13
298,298,18,9
299,299,18,14
300,300,18,16
301,301,18,14
302,302,18,13
303,303,18,13
304,304,18,14
305,305,18,15
306,306,18,16
307,307,18,14
308,308,18,14
309,309,18,10
310,310,18,14
311,311,18,16
312,312,18,11
313,313,18,16
314,314,18,15
315,315,18,14
316,316,18,13
317,317,18,12
318,318,18,13
319,319,18,14
320,320,18,16
321,321,18,14
322,322,18,17
323,323,18,16
324,324,18,8
325,325,18,13
326,326,18,15
327,327,18,9
328,328,18,12
329,329,18,16
330,330,18,16
331,331,18,11
332,332,18,13
333,333,18,13
334,334,18,16
335,335,18,15
336,336,18,12
337,337,18,16
338,338,18,13
339,339,18,8
340,340,18,8
341,341,18,14
342,342,18,16
343,343,18,16
344,344,18,17
345,345,18,15
346,346,18,10
347,347,18,15
348,348,18,15
349,349,18,11
350,350,18,9
351,351,18,11
352,352,18,12
353,353,18,11
354,354,18,15
355,355,18,14
356,356,18,15
357,357,18,15
358,358,18,12
359,359,18,12
360,360,18,13
361,361,18,16
362,362,18,12
363,363,18,12
364,364,18,12
365,365,18,16
366,366,18,16
367,367,18,11
368,368,18,8
369,369,18,15
370,370,18,13
371,371,18,16
372,372,18,13
373,373,18,13
374,374,18,13
375,375,18,16
376,376,18,12
377,377,18,8
378,378,18,16
379,379,18,13
380,380,18,10
381,381,18,15
382,382,18,15
383,383,18,15
384,384,18,9
385,385,18,8
386,386,18,16
387,387,19,18
388,388,19,11
389,389,19,13
390,390,19,13
391,391,19,16
392,392,19,10
393,393,19,13
394,394,19,15
395,395,19,11
396,396,19,13
397,397,19,12
398,398,19,18
399,399,19,17
400,400,19,15
401,401,19,13
402,402,19,15
403,403,19,19
404,404,19,16
405,405,19,15
406,406,19,16
407,407,19,15
408,408,19,17
409,409,19,11
410,410,19,11
411,411,19,9
412,412,19,18
413,413,19,18
414,414,19,18
415,415,19,18
416,416,19,18
417,417,19,19
418,418,19,15
419,419,19,18
420,420,19,13
421,421,19,16
422,422,19,13
423,423,19,12
424,424,19,13
425,425,19,11
426,426,19,10
427,427,19,10
428,428,19,17
429,429,19,18
430,430,19,14
431,431,19,16
432,432,19,16
433,433,19,15
434,434,19,12
435,435,19,12
436,436,19,18
437,437,19,10
438,438,19,16
439,439,19,17
440,440,19,17
441,441,19,16
442,442,19,15
443,443,19,12
444,444,19,14
445,445,19,13
446,446,19,11
447,447,19,19
448,448,19,16
449,449,19,15
450,450,19,15
451,451,19,15
452,452,19,13
453,453,19,16
454,454,19,16
455,455,19,16
456,456,19,16
457,457,19,13
458,458,19,15
459,459,19,15
460,460,19,13
461,461,19,12
462,462,19,13
463,463,19,10
464,464,19,12
465,465,19,15
466,466,19,15
467,467,19,15
468,468,19,15
469,469,19,15
470,470,19,12
471,471,19,19
472,472,19,17
473,473,19,15
474,474,19,19
475,475,19,11
476,476,19,16
477,477,19,16
478,478,19,18
479,479,19,10
480,480,19,16
481,481,19,18
482,482,19,16
483,483,19,15
484,484,19,16
485,485,19,15
486,486,19,15
487,487,19,18
488,488,19,12
489,489,19,10
490,490,19,8
491,491,19,13
492,492,19,13
493,493,19,15
494,494,19,15
495,495,19,14
496,496,19,16
497,497,19,19
498,498,19,13
499,499,19,15
