,Generation,Father,Mother
0,0,10,7
1,1,11,10
2,2,12,11
3,3,12,12
4,4,13,12
5,5,13,11
6,6,13,12
7,7,13,12
8,8,13,10
9,9,13,13
10,10,13,12
11,11,13,12
12,12,13,9
13,13,13,12
14,14,13,10
15,15,13,13
16,16,13,13
17,17,13,10
18,18,13,10
19,19,13,13
20,20,15,13
21,21,15,13
22,22,15,13
23,23,15,13
24,24,16,15
25,25,16,16
26,26,16,16
27,27,16,16
28,28,16,15
29,29,16,15
30,30,16,13
31,31,16,14
32,32,16,14
33,33,16,13
34,34,16,12
35,35,16,13
36,36,16,13
37,37,16,16
38,38,16,11
39,39,16,14
40,40,16,15
41,41,16,15
42,42,16,15
43,43,16,13
44,44,16,11
45,45,16,13
46,46,16,12
47,47,16,12
48,48,16,13
49,49,16,13
