,Generation,Father,Mother
0,0,13,13
1,1,13,13
2,2,13,13
3,3,13,12
4,4,13,13
5,5,13,11
6,6,13,13
7,7,13,13
8,8,15,13
9,9,15,13
10,10,15,14
11,11,18,15
12,12,18,13
13,13,18,12
14,14,18,15
15,15,18,14
16,16,18,18
17,17,18,14
18,18,18,18
19,19,18,18
20,20,18,14
21,21,18,14
22,22,18,14
23,23,18,12
24,24,18,13
25,25,18,14
26,26,18,15
27,27,18,14
28,28,18,14
29,29,18,10
30,30,18,18
31,31,18,16
32,32,18,14
33,33,18,9
34,34,18,14
35,35,18,12
36,36,18,16
37,37,18,18
38,38,18,17
39,39,18,18
40,40,18,14
41,41,18,14
