,Generation,Father,Mother
0,0,13,12
1,1,13,13
2,2,13,10
3,3,13,13
4,4,16,13
5,5,16,11
6,6,16,16
7,7,16,10
8,8,16,16
9,9,17,16
10,10,17,9
11,11,17,12
12,12,17,10
13,13,17,10
14,14,17,15
15,15,17,15
16,16,17,16
17,17,17,8
18,18,17,15
19,19,17,10
20,20,17,15
21,21,17,13
22,22,17,15
23,23,17,15
24,24,17,13
25,25,17,12
26,26,17,13
27,27,17,11
28,28,17,13
29,29,17,12
30,30,17,13
31,31,17,13
32,32,17,10
33,33,17,11
34,34,17,10
35,35,17,10
36,36,17,13
37,37,17,10
38,38,17,15
39,39,17,13
40,40,17,10
41,41,17,8
42,42,17,16
43,43,17,15
44,44,17,15
45,45,17,11
46,46,17,13
47,47,17,13
48,48,17,13
49,49,17,13
50,50,17,12
51,51,17,12
52,52,17,12
53,53,17,13
54,54,17,15
55,55,17,13
56,56,17,13
57,57,17,13
58,58,17,13
59,59,17,11
60,60,17,10
61,61,17,9
62,62,17,10
63,63,17,13
64,64,17,15
65,65,17,12
66,66,17,14
67,67,17,12
68,68,17,11
69,69,17,11
70,70,17,13
71,71,17,13
72,72,17,14
73,73,17,14
74,74,17,15
75,75,17,15
76,76,17,12
77,77,17,16
78,78,17,13
79,79,17,14
80,80,17,12
81,81,17,13
82,82,17,10
83,83,17,14
84,84,17,15
85,85,17,10
86,86,17,11
87,87,17,12
88,88,17,13
89,89,17,11
90,90,17,10
91,91,17,10
92,92,17,13
93,93,17,8
94,94,17,11
95,95,17,11
96,96,17,12
97,97,17,16
98,98,17,12
99,99,17,15
100,100,17,15
101,101,17,15
102,102,17,13
103,103,17,11
104,104,17,16
105,105,17,13
106,106,17,15
107,107,17,15
108,108,17,9
109,109,18,17
110,110,18,11
111,111,18,12
112,112,18,16
113,113,18,15
114,114,18,14
115,115,18,8
116,116,18,10
117,117,18,10
118,118,18,15
119,119,18,16
120,120,18,9
121,121,18,11
122,122,18,14
123,123,18,12
124,124,18,10
125,125,18,13
126,126,18,15
127,127,18,12
128,128,18,11
129,129,18,11
130,130,18,16
131,131,18,14
132,132,18,10
133,133,18,16
134,134,18,10
135,135,18,11
136,136,18,13
137,137,18,15
138,138,18,14
139,139,18,11
140,140,18,12
141,141,18,9
142,142,18,11
143,143,18,11
144,144,18,12
145,145,18,17
146,146,18,13
147,147,18,12
148,148,18,13
149,149,18,13
150,150,18,15
151,151,18,10
152,152,18,12
153,153,18,9
154,154,18,8
155,155,18,16
156,156,18,16
157,157,18,10
158,158,18,13
159,159,18,15
160,160,18,12
161,161,18,10
162,162,18,13
163,163,18,16
164,164,18,11
165,165,18,9
166,166,18,7
167,167,18,13
168,168,18,15
169,169,18,12
170,170,18,11
171,171,18,10
172,172,18,15
173,173,18,13
174,174,18,11
175,175,18,11
176,176,18,12
177,177,18,7
178,178,18,11
179,179,18,16
180,180,18,11
181,181,18,11
182,182,18,9
183,183,18,12
184,184,18,12
185,185,18,9
186,186,18,11
187,187,18,11
188,188,18,11
189,189,18,9
190,190,18,10
191,191,18,10
192,192,18,10
193,193,18,10
194,194,18,10
195,195,18,13
196,196,18,13
197,197,18,13
198,198,18,11
199,199,18,9
200,200,18,15
201,201,18,15
202,202,18,10
203,203,18,12
204,204,18,9
205,205,18,12
206,206,18,16
207,207,18,15
208,208,18,9
209,209,18,10
210,210,18,13
211,211,18,8
212,212,18,10
213,213,18,9
214,214,18,9
215,215,18,14
216,216,18,12
217,217,18,13
218,218,18,11
219,219,18,11
220,220,18,11
221,221,18,14
222,222,18,14
223,223,18,13
224,224,18,15
225,225,18,18
226,226,18,13
227,227,18,12
228,228,18,12
229,229,18,8
230,230,18,10
231,231,18,12
232,232,18,11
233,233,18,12
234,234,18,8
235,235,18,11
236,236,18,16
237,237,18,16
238,238,18,15
239,239,18,14
240,240,18,15
241,241,18,14
242,242,18,8
243,243,18,16
244,244,18,15
245,245,18,16
246,246,18,13
247,247,18,12
248,248,18,12
249,249,18,12
