,Generation,Father,Mother
0,0,16,11
1,1,16,11
2,2,16,6
3,3,16,9
4,4,16,16
5,5,16,13
6,6,16,12
7,7,16,12
8,8,16,13
9,9,16,10
10,10,16,13
11,11,16,16
12,12,16,11
13,13,16,13
14,14,16,16
15,15,16,12
16,16,16,12
17,17,16,11
18,18,16,16
19,19,16,13
20,20,16,10
21,21,16,12
22,22,16,11
23,23,16,9
24,24,16,13
25,25,16,12
26,26,16,10
27,27,16,13
28,28,16,12
29,29,16,14
30,30,16,8
31,31,16,12
32,32,16,15
33,33,16,15
34,34,16,12
35,35,16,13
36,36,16,13
37,37,16,10
38,38,16,13
39,39,16,13
40,40,16,12
41,41,16,13
42,42,16,12
43,43,16,12
44,44,16,12
45,45,16,13
46,46,16,11
47,47,16,15
48,48,16,13
49,49,16,15
50,50,16,12
