,Generation,Father,Mother
0,0,8,7
1,1,9,8
2,2,9,8
3,3,9,7
4,4,10,9
5,5,11,10
6,6,11,10
7,7,11,10
8,8,15,13
9,9,15,9
10,10,15,13
11,11,15,15
12,12,15,15
13,13,15,15
14,14,15,10
15,15,15,15
16,16,15,15
17,17,15,9
18,18,15,12
19,19,15,15
20,20,15,15
21,21,15,11
22,22,15,15
23,23,15,12
24,24,15,12
25,25,15,12
26,26,15,12
27,27,15,12
28,28,15,13
29,29,15,12
30,30,15,12
31,31,15,12
32,32,15,12
33,33,15,13
34,34,15,15
35,35,15,15
36,36,16,15
37,37,16,13
38,38,16,12
39,39,16,16
40,40,16,15
41,41,16,16
42,42,16,16
43,43,16,13
44,44,16,16
45,45,16,16
46,46,16,16
47,47,16,13
48,48,16,13
49,49,16,13
