,Generation,Father,Mother
0,0,15,13
1,1,16,15
2,2,16,11
3,3,16,16
4,4,16,16
5,5,16,14
6,6,16,16
7,7,16,13
8,8,16,13
9,9,16,10
10,10,16,15
11,11,16,16
12,12,16,10
13,13,16,15
14,14,16,16
15,15,16,15
16,16,16,11
17,17,16,13
18,18,16,13
19,19,16,13
20,20,16,11
21,21,16,16
22,22,16,15
23,23,16,11
24,24,16,13
25,25,17,16
26,26,17,13
27,27,17,16
28,28,17,15
29,29,17,12
30,30,17,12
31,31,17,10
32,32,17,11
33,33,17,15
34,34,17,16
35,35,17,12
36,36,18,17
37,37,18,15
38,38,18,14
39,39,18,16
40,40,18,13
41,41,18,12
42,42,18,15
43,43,18,18
44,44,18,15
45,45,18,16
46,46,18,16
47,47,18,13
48,48,18,15
49,49,18,11
50,50,18,13
51,51,18,13
52,52,18,15
53,53,18,16
54,54,18,11
55,55,18,14
56,56,18,11
57,57,18,16
58,58,18,14
59,59,18,14
60,60,18,9
61,61,18,12
62,62,18,12
63,63,18,17
64,64,18,14
65,65,18,16
66,66,18,16
67,67,18,11
68,68,18,11
69,69,18,15
70,70,18,13
71,71,18,13
72,72,18,13
73,73,18,14
74,74,18,10
75,75,18,12
76,76,18,12
77,77,18,9
78,78,18,17
79,79,18,11
80,80,18,17
81,81,18,13
82,82,18,12
83,83,18,9
84,84,18,15
85,85,18,12
86,86,18,13
87,87,18,18
88,88,18,14
89,89,18,18
90,90,18,17
91,91,18,15
92,92,18,15
93,93,18,13
94,94,18,10
95,95,18,11
96,96,18,12
97,97,18,15
98,98,18,11
99,99,18,14
