,Generation,Father,Mother
0,0,12,12
1,1,15,12
2,2,15,15
3,3,15,13
4,4,15,15
5,5,15,12
6,6,15,10
7,7,15,13
8,8,15,13
9,9,15,15
10,10,15,15
11,11,15,13
12,12,15,13
13,13,16,15
14,14,18,16
15,15,18,12
16,16,18,16
17,17,18,15
18,18,18,13
19,19,18,15
20,20,18,17
21,21,18,15
22,22,18,16
23,23,18,15
24,24,18,13
25,25,18,16
26,26,18,15
27,27,18,15
28,28,18,16
29,29,18,11
30,30,18,13
31,31,18,15
32,32,18,14
33,33,18,14
34,34,18,14
35,35,18,12
36,36,18,13
37,37,18,15
38,38,18,15
39,39,18,13
40,40,18,16
41,41,18,16
42,42,18,12
43,43,18,15
44,44,18,14
