,Generation,Father,Mother
0,0,12,10
1,1,12,12
2,2,12,12
3,3,15,12
4,4,15,15
5,5,15,10
6,6,15,12
7,7,15,11
8,8,15,13
9,9,15,12
10,10,15,15
11,11,15,14
12,12,15,12
13,13,15,11
14,14,15,9
15,15,15,12
16,16,15,13
17,17,15,15
18,18,15,8
19,19,15,12
20,20,15,15
21,21,15,13
22,22,15,12
23,23,15,11
24,24,15,14
25,25,15,13
26,26,15,13
27,27,15,11
28,28,15,11
29,29,15,11
30,30,16,15
31,31,16,16
32,32,16,12
33,33,16,13
34,34,16,13
35,35,16,13
36,36,16,13
37,37,16,12
38,38,16,12
39,39,16,12
40,40,16,12
41,41,16,9
42,42,16,15
43,43,16,16
44,44,16,13
45,45,16,16
46,46,16,13
47,47,16,13
48,48,16,13
49,49,16,12
50,50,16,13
51,51,16,12
52,52,16,16
53,53,16,16
54,54,16,12
55,55,16,12
56,56,16,12
57,57,16,11
58,58,16,11
59,59,16,11
60,60,16,11
61,61,16,10
62,62,16,15
63,63,16,11
64,64,16,13
65,65,16,13
66,66,16,11
67,67,16,13
68,68,16,11
69,69,16,13
70,70,16,15
71,71,16,8
72,72,16,12
73,73,16,13
74,74,16,11
75,75,16,11
76,76,16,12
77,77,16,12
78,78,16,11
79,79,16,11
80,80,16,11
81,81,16,16
82,82,16,16
83,83,16,13
84,84,16,12
85,85,16,13
86,86,16,13
87,87,16,13
88,88,16,13
89,89,16,13
90,90,16,16
91,91,16,12
92,92,16,11
93,93,16,13
94,94,16,13
95,95,16,13
96,96,16,14
97,97,16,12
98,98,16,13
99,99,16,11
100,100,16,13
101,101,16,11
102,102,16,16
103,103,16,15
104,104,16,12
105,105,16,13
106,106,16,13
107,107,16,13
108,108,16,16
109,109,16,13
110,110,16,13
111,111,16,15
112,112,16,16
113,113,16,11
114,114,16,16
115,115,16,13
116,116,16,13
117,117,16,13
118,118,16,13
119,119,16,13
120,120,16,13
121,121,16,13
122,122,16,13
123,123,16,13
124,124,16,12
125,125,16,11
126,126,16,11
127,127,16,13
128,128,16,13
129,129,16,11
130,130,16,13
131,131,16,13
132,132,16,15
133,133,16,13
134,134,16,13
135,135,16,13
136,136,16,13
137,137,16,13
138,138,16,16
139,139,16,16
140,140,16,14
141,141,16,14
142,142,16,16
143,143,16,16
144,144,16,13
145,145,16,15
146,146,16,13
147,147,16,16
148,148,16,16
149,149,16,11
150,150,16,12
151,151,16,16
152,152,16,15
153,153,16,12
154,154,16,11
155,155,16,13
156,156,16,11
157,157,16,11
158,158,16,11
159,159,16,11
160,160,16,11
161,161,16,13
162,162,16,13
163,163,16,16
164,164,16,11
165,165,16,11
166,166,16,12
167,167,16,11
168,168,16,16
169,169,16,16
170,170,16,11
171,171,16,16
172,172,16,16
173,173,16,16
174,174,16,16
175,175,16,12
176,176,16,10
177,177,16,11
178,178,16,13
179,179,16,13
180,180,16,15
