,Generation,Father,Mother
0,0,7,6
1,1,8,7
2,2,8,8
3,3,10,9
4,4,13,10
5,5,13,13
6,6,13,9
7,7,13,13
8,8,15,13
9,9,15,13
10,10,15,14
11,11,15,8
12,12,15,12
13,13,15,11
14,14,15,13
15,15,15,11
16,16,15,13
17,17,15,13
18,18,15,14
19,19,15,13
20,20,15,12
21,21,15,14
22,22,15,15
23,23,15,8
24,24,15,15
25,25,15,15
26,26,15,9
27,27,15,12
28,28,15,14
29,29,15,14
30,30,15,14
31,31,17,15
32,32,17,9
33,33,17,15
34,34,17,15
35,35,17,15
36,36,17,11
37,37,17,11
38,38,17,12
39,39,17,15
40,40,17,12
41,41,17,12
42,42,17,15
43,43,17,14
44,44,17,14
45,45,17,14
46,46,17,13
47,47,17,8
48,48,17,12
49,49,17,15
