,Generation,Father,Mother
0,0,9,7
1,1,11,10
2,2,13,11
3,3,14,13
4,4,15,14
5,5,15,12
6,6,15,9
7,7,15,13
8,8,15,13
9,9,15,14
10,10,15,11
11,11,15,10
12,12,15,11
13,13,15,15
14,14,16,15
15,15,16,15
16,16,16,15
17,17,16,12
18,18,16,11
19,19,16,11
20,20,16,10
21,21,16,8
22,22,16,9
23,23,16,8
24,24,16,11
25,25,16,9
26,26,16,7
27,27,16,10
28,28,16,13
29,29,16,13
30,30,16,11
31,31,16,16
32,32,16,12
33,33,16,13
34,34,16,9
35,35,16,13
36,36,16,11
37,37,16,11
38,38,16,16
39,39,16,13
40,40,16,8
41,41,16,11
42,42,16,10
43,43,16,12
44,44,16,10
45,45,16,15
46,46,17,16
47,47,17,11
48,48,17,16
49,49,17,11
50,50,17,8
51,51,17,10
52,52,17,11
53,53,17,8
54,54,17,12
55,55,17,9
56,56,17,12
57,57,17,13
58,58,17,11
59,59,17,12
60,60,17,15
61,61,17,9
62,62,17,9
63,63,17,17
64,64,17,10
65,65,17,10
66,66,17,10
67,67,17,8
68,68,17,8
69,69,17,8
70,70,17,10
71,71,17,7
72,72,17,9
73,73,17,11
74,74,17,10
75,75,17,13
76,76,17,16
77,77,17,15
78,78,17,15
79,79,17,13
80,80,17,9
81,81,17,15
82,82,17,8
83,83,17,16
84,84,17,12
85,85,17,10
86,86,17,15
87,87,17,10
88,88,17,15
89,89,17,10
90,90,17,10
91,91,17,11
92,92,17,9
93,93,17,11
94,94,17,9
95,95,17,16
96,96,17,13
