,Generation,Father,Mother
0,0,15,15
1,1,15,14
2,2,15,15
3,3,15,15
4,4,15,15
5,5,15,15
6,6,16,15
7,7,16,14
8,8,16,15
9,9,16,13
10,10,16,16
11,11,16,16
12,12,16,13
13,13,16,16
14,14,16,16
15,15,16,15
16,16,16,16
17,17,16,15
18,18,16,15
19,19,16,16
20,20,16,15
21,21,16,15
22,22,16,13
23,23,16,15
24,24,16,12
25,25,16,16
26,26,16,16
27,27,16,15
28,28,16,15
29,29,16,15
30,30,16,16
31,31,16,12
32,32,16,15
33,33,16,13
34,34,16,16
35,35,16,15
36,36,16,15
37,37,16,15
38,38,16,14
39,39,16,11
40,40,16,15
41,41,16,13
42,42,16,15
43,43,16,16
44,44,17,16
45,45,17,13
46,46,17,16
47,47,17,16
48,48,17,14
49,49,17,13
50,50,17,15
51,51,18,17
52,52,18,15
53,53,18,16
54,54,18,13
55,55,18,15
56,56,18,15
57,57,18,14
58,58,18,16
59,59,18,16
60,60,18,17
61,61,18,16
62,62,18,16
63,63,19,18
64,64,19,16
65,65,19,16
66,66,19,17
67,67,19,13
68,68,19,15
69,69,19,16
70,70,19,14
71,71,19,15
72,72,19,15
73,73,19,15
74,74,19,16
75,75,19,18
76,76,19,16
77,77,19,16
78,78,19,18
79,79,19,16
80,80,19,16
81,81,19,16
82,82,19,17
83,83,19,15
84,84,19,15
85,85,19,17
86,86,19,16
87,87,19,13
88,88,19,13
89,89,19,14
90,90,19,16
91,91,19,14
92,92,19,15
93,93,19,16
94,94,19,14
95,95,19,16
96,96,19,16
97,97,19,17
98,98,19,15
99,99,19,16
100,100,19,15
101,101,19,15
102,102,19,16
103,103,19,16
104,104,19,16
105,105,19,17
106,106,19,15
107,107,19,18
108,108,19,18
109,109,19,16
110,110,19,15
111,111,19,16
112,112,19,14
113,113,19,18
114,114,19,18
115,115,19,16
116,116,19,14
117,117,19,16
118,118,19,15
119,119,19,15
120,120,19,15
121,121,19,18
122,122,19,18
123,123,19,16
124,124,19,12
125,125,19,19
126,126,19,16
127,127,19,15
128,128,19,17
129,129,19,13
130,130,19,17
131,131,19,16
132,132,19,18
133,133,19,19
134,134,19,15
135,135,19,14
136,136,19,12
137,137,19,16
138,138,19,14
139,139,19,18
140,140,19,11
141,141,19,12
142,142,19,16
143,143,19,15
144,144,19,15
145,145,19,14
146,146,19,13
147,147,19,15
148,148,19,15
149,149,19,17
150,150,19,18
151,151,19,15
152,152,19,15
153,153,19,13
154,154,19,15
155,155,19,13
156,156,19,14
157,157,19,15
158,158,19,13
159,159,19,17
160,160,19,13
161,161,19,15
162,162,19,13
163,163,19,15
164,164,19,14
165,165,19,9
166,166,19,15
167,167,19,12
168,168,19,16
169,169,19,11
170,170,19,16
171,171,19,13
172,172,19,15
173,173,19,15
174,174,19,16
175,175,19,18
176,176,19,16
177,177,19,18
178,178,19,13
179,179,19,15
180,180,19,19
181,181,19,13
182,182,19,16
183,183,19,13
184,184,19,18
185,185,19,12
186,186,19,12
187,187,19,15
188,188,19,16
189,189,19,15
190,190,19,16
191,191,19,15
192,192,19,13
193,193,19,16
194,194,19,14
195,195,19,15
196,196,19,15
197,197,19,12
198,198,19,16
199,199,19,13
200,200,19,16
201,201,19,16
202,202,19,13
203,203,19,16
204,204,19,17
205,205,19,16
206,206,19,16
207,207,19,17
208,208,19,17
209,209,19,17
210,210,19,15
211,211,19,16
212,212,19,16
213,213,19,16
214,214,19,15
215,215,19,13
216,216,19,15
217,217,19,15
218,218,19,15
219,219,19,16
220,220,19,12
221,221,19,17
222,222,19,14
223,223,19,16
224,224,19,16
225,225,19,13
226,226,19,16
227,227,19,15
228,228,19,15
229,229,19,16
230,230,19,17
231,231,19,16
232,232,19,15
233,233,19,15
234,234,19,13
235,235,19,16
236,236,19,13
237,237,19,18
238,238,19,17
239,239,19,14
240,240,19,16
241,241,19,16
242,242,19,13
243,243,19,15
244,244,19,17
245,245,19,15
246,246,19,13
247,247,19,15
248,248,19,15
249,249,19,13
250,250,19,15
251,251,19,15
252,252,19,16
253,253,19,15
254,254,19,16
255,255,19,15
256,256,19,13
257,257,19,15
258,258,19,19
259,259,19,19
260,260,19,14
261,261,19,15
262,262,19,18
263,263,19,13
264,264,19,15
265,265,19,15
266,266,19,14
267,267,19,12
268,268,19,16
269,269,19,18
270,270,19,17
271,271,19,18
272,272,19,19
273,273,19,14
274,274,19,15
275,275,19,13
276,276,19,15
277,277,19,15
278,278,19,14
279,279,19,16
280,280,19,17
281,281,19,16
282,282,19,13
283,283,19,16
284,284,19,15
285,285,19,16
286,286,19,16
287,287,19,13
288,288,19,14
289,289,19,15
290,290,19,16
291,291,19,15
292,292,19,18
293,293,19,13
294,294,19,16
295,295,19,16
296,296,19,16
297,297,19,16
298,298,19,14
299,299,19,15
300,300,19,16
301,301,19,16
302,302,19,13
303,303,19,15
304,304,19,16
305,305,19,15
306,306,19,14
307,307,19,16
308,308,19,17
309,309,19,16
310,310,19,13
311,311,19,16
312,312,19,16
313,313,19,13
314,314,19,15
315,315,19,13
316,316,19,13
317,317,19,15
318,318,19,16
319,319,19,15
320,320,19,13
321,321,19,13
322,322,19,16
323,323,19,16
324,324,19,14
325,325,19,16
326,326,19,18
327,327,19,13
328,328,19,15
329,329,19,17
330,330,19,14
331,331,19,15
332,332,19,11
333,333,19,11
334,334,19,15
335,335,19,14
336,336,19,16
337,337,19,17
338,338,19,12
339,339,19,16
340,340,19,15
341,341,19,13
342,342,19,16
343,343,19,13
344,344,19,16
345,345,19,17
346,346,19,10
347,347,19,14
348,348,19,16
349,349,19,18
350,350,19,16
351,351,19,16
352,352,19,15
353,353,19,15
354,354,19,17
355,355,19,15
356,356,19,15
357,357,19,15
358,358,19,16
359,359,19,19
360,360,19,16
361,361,19,16
362,362,19,16
363,363,19,16
364,364,19,16
365,365,19,16
366,366,19,16
367,367,19,16
368,368,19,15
369,369,19,15
370,370,19,11
371,371,19,13
372,372,19,14
373,373,19,17
374,374,19,15
375,375,19,15
376,376,19,15
377,377,19,13
378,378,19,13
379,379,19,18
380,380,19,18
381,381,19,16
382,382,19,15
383,383,19,16
384,384,19,16
385,385,19,15
386,386,19,15
387,387,19,17
388,388,22,19
389,389,22,16
390,390,22,16
391,391,22,17
392,392,22,15
393,393,22,15
394,394,22,18
395,395,22,18
396,396,22,11
397,397,22,11
398,398,22,16
399,399,22,18
400,400,22,15
401,401,22,16
402,402,22,16
403,403,22,15
404,404,22,17
405,405,22,15
406,406,22,16
407,407,22,16
408,408,22,17
409,409,22,16
410,410,22,13
411,411,22,15
412,412,22,16
413,413,22,16
414,414,22,16
415,415,22,15
416,416,22,16
417,417,22,17
418,418,22,15
419,419,22,16
420,420,22,15
421,421,22,16
422,422,22,16
423,423,22,17
424,424,22,16
425,425,22,16
426,426,22,16
427,427,22,16
428,428,22,16
429,429,22,15
430,430,22,15
431,431,22,15
432,432,22,12
433,433,22,15
434,434,22,19
435,435,22,16
436,436,22,16
437,437,22,15
438,438,22,16
439,439,22,16
440,440,22,13
441,441,22,16
442,442,22,16
443,443,22,17
444,444,22,16
445,445,22,16
446,446,22,16
447,447,22,16
448,448,22,17
449,449,22,18
450,450,22,15
451,451,22,16
452,452,22,13
453,453,22,11
454,454,22,16
455,455,22,16
456,456,22,16
457,457,22,15
458,458,22,14
459,459,22,15
460,460,22,15
461,461,22,16
462,462,22,12
463,463,22,16
464,464,22,18
465,465,22,15
466,466,22,16
467,467,22,17
468,468,22,15
469,469,22,14
470,470,22,15
471,471,22,17
472,472,22,14
473,473,22,16
474,474,22,17
475,475,22,12
476,476,22,13
477,477,22,13
478,478,22,16
479,479,22,16
480,480,22,16
481,481,22,16
482,482,22,14
483,483,22,16
484,484,22,14
485,485,22,15
486,486,22,16
487,487,22,17
488,488,22,18
489,489,22,18
490,490,22,16
491,491,22,16
492,492,22,12
493,493,22,15
494,494,22,15
495,495,22,13
496,496,22,19
497,497,22,15
498,498,22,13
499,499,22,16
