,Generation,Father,Mother
0,0,8,7
1,1,8,8
2,2,8,8
3,3,8,8
4,4,8,8
5,5,8,8
6,6,10,10
7,7,10,9
8,8,11,10
9,9,11,9
10,10,11,9
11,11,12,11
12,12,12,11
13,13,12,11
14,14,12,10
15,15,12,11
16,16,12,9
17,17,12,11
18,18,12,12
19,19,13,12
20,20,13,11
21,21,13,11
22,22,13,11
23,23,13,11
24,24,13,11
25,25,13,9
26,26,15,13
27,27,15,13
28,28,15,14
29,29,15,11
30,30,15,10
31,31,15,15
32,32,15,12
33,33,16,15
34,34,16,13
35,35,16,16
36,36,16,13
37,37,16,12
38,38,16,12
39,39,16,15
40,40,16,12
41,41,16,12
42,42,16,15
43,43,16,12
44,44,16,16
45,45,16,15
46,46,16,12
47,47,16,12
48,48,16,15
49,49,16,15
50,50,16,13
51,51,16,12
52,52,16,14
53,53,16,12
54,54,16,12
55,55,16,16
56,56,16,13
57,57,16,16
58,58,16,11
59,59,16,15
60,60,16,15
61,61,16,14
62,62,16,15
63,63,16,16
64,64,16,12
65,65,16,12
66,66,16,15
67,67,16,16
68,68,16,16
69,69,16,16
70,70,16,15
71,71,16,16
72,72,16,14
73,73,16,16
74,74,16,12
75,75,16,14
76,76,16,16
77,77,16,16
78,78,16,12
79,79,16,12
80,80,16,16
81,81,16,13
82,82,16,13
83,83,16,15
