,Generation,Father,Mother
0,0,9,7
1,1,10,9
2,2,10,10
3,3,13,10
4,4,13,10
5,5,13,12
6,6,13,12
7,7,14,13
8,8,14,13
9,9,14,12
10,10,14,14
11,11,14,14
12,12,14,10
13,13,14,13
14,14,14,13
15,15,14,13
16,16,14,14
17,17,14,13
18,18,14,13
19,19,14,12
20,20,14,14
21,21,14,14
22,22,14,14
23,23,14,14
24,24,14,12
25,25,14,13
26,26,14,13
27,27,14,13
28,28,14,13
29,29,14,13
30,30,14,14
31,31,14,14
32,32,14,12
33,33,14,12
34,34,14,12
35,35,14,11
36,36,14,14
37,37,14,14
38,38,14,13
39,39,14,14
40,40,14,12
41,41,14,14
42,42,14,14
43,43,14,11
44,44,14,11
45,45,14,14
46,46,14,14
47,47,14,10
48,48,14,14
49,49,14,12
50,50,14,12
51,51,14,10
52,52,14,10
53,53,14,14
54,54,14,12
55,55,14,11
56,56,14,10
57,57,14,13
58,58,14,12
59,59,14,12
60,60,14,11
61,61,14,11
62,62,14,13
63,63,14,12
64,64,14,13
65,65,14,11
66,66,14,13
67,67,14,10
68,68,14,14
69,69,14,11
70,70,14,14
71,71,14,14
72,72,14,13
73,73,14,13
74,74,14,10
75,75,14,10
76,76,14,13
77,77,14,12
78,78,14,14
79,79,14,14
80,80,14,14
81,81,14,12
82,82,14,14
83,83,14,14
84,84,14,12
85,85,14,12
86,86,14,12
87,87,14,13
88,88,14,11
89,89,14,12
90,90,14,11
91,91,14,13
92,92,14,14
93,93,14,13
94,94,14,11
95,95,14,11
96,96,14,14
97,97,14,11
98,98,14,12
99,99,14,12
100,100,14,13
101,101,14,10
102,102,14,9
103,103,14,13
104,104,14,13
105,105,14,14
106,106,14,11
107,107,14,9
108,108,14,10
109,109,14,11
110,110,14,13
111,111,14,12
112,112,14,11
113,113,14,13
114,114,14,14
115,115,14,13
116,116,14,14
117,117,14,14
118,118,16,14
119,119,16,10
120,120,16,13
121,121,16,13
122,122,16,13
123,123,16,13
124,124,16,12
125,125,16,11
126,126,16,16
127,127,16,13
128,128,16,12
129,129,16,12
130,130,16,15
131,131,16,10
132,132,16,13
133,133,16,12
134,134,16,11
135,135,16,12
136,136,16,11
137,137,16,16
138,138,16,16
139,139,16,12
140,140,16,11
141,141,16,11
142,142,16,13
143,143,16,13
144,144,16,12
145,145,16,12
146,146,16,13
147,147,16,10
148,148,16,12
149,149,16,13
150,150,16,12
151,151,16,15
152,152,16,15
153,153,16,12
154,154,16,11
155,155,16,14
156,156,16,9
157,157,16,11
158,158,16,11
159,159,16,12
160,160,16,12
161,161,16,9
162,162,16,11
163,163,16,10
164,164,16,11
165,165,16,12
166,166,16,11
167,167,16,11
168,168,16,11
169,169,16,12
170,170,16,12
171,171,16,13
172,172,16,16
173,173,16,13
174,174,16,14
175,175,16,12
176,176,16,12
177,177,16,14
178,178,16,12
179,179,16,12
180,180,16,9
181,181,16,10
182,182,16,10
183,183,16,12
184,184,16,13
185,185,16,11
186,186,16,9
187,187,16,11
188,188,16,11
189,189,16,16
190,190,16,11
191,191,16,16
192,192,16,12
193,193,16,13
194,194,16,13
195,195,16,11
196,196,16,13
197,197,16,10
198,198,16,15
199,199,16,11
200,200,16,16
201,201,16,16
202,202,16,12
203,203,16,11
204,204,16,13
205,205,16,11
206,206,16,15
207,207,16,10
208,208,16,11
209,209,16,15
210,210,16,13
211,211,16,9
212,212,16,16
213,213,16,11
214,214,16,11
215,215,16,13
216,216,16,11
217,217,16,16
218,218,16,12
219,219,16,12
220,220,16,12
221,221,16,10
222,222,16,10
223,223,16,12
224,224,16,10
225,225,16,11
226,226,16,11
227,227,16,13
228,228,16,13
229,229,16,13
230,230,16,12
231,231,16,13
232,232,16,15
233,233,16,11
234,234,16,11
235,235,16,12
236,236,16,12
237,237,16,11
238,238,16,15
239,239,16,10
240,240,16,13
241,241,16,11
242,242,16,15
243,243,16,13
244,244,16,12
245,245,16,10
246,246,16,12
247,247,16,16
248,248,16,12
249,249,16,13
