,Generation,Father,Mother
0,0,12,10
1,1,12,10
2,2,12,10
3,3,13,12
4,4,13,12
5,5,13,13
6,6,13,12
7,7,13,12
8,8,13,11
9,9,13,12
10,10,13,13
11,11,13,12
12,12,16,13
13,13,16,13
14,14,16,10
15,15,16,11
16,16,16,15
17,17,16,10
18,18,16,15
19,19,16,15
20,20,16,13
21,21,16,11
22,22,16,11
23,23,16,12
24,24,16,11
25,25,16,10
26,26,16,12
27,27,16,12
28,28,16,13
29,29,16,12
30,30,16,12
31,31,16,11
32,32,16,11
33,33,16,12
34,34,16,10
35,35,16,15
36,36,16,13
37,37,16,10
38,38,16,13
39,39,16,11
40,40,16,15
41,41,16,15
42,42,16,14
43,43,16,13
44,44,16,12
45,45,16,13
46,46,16,11
47,47,16,14
48,48,16,13
49,49,16,12
50,50,16,12
51,51,16,13
52,52,16,13
53,53,16,12
54,54,16,12
55,55,16,12
56,56,16,16
57,57,16,11
58,58,16,13
59,59,16,11
60,60,16,10
61,61,16,13
62,62,16,13
63,63,16,11
64,64,16,13
65,65,16,16
66,66,16,16
67,67,16,12
68,68,16,9
69,69,16,11
70,70,16,10
71,71,16,10
72,72,16,11
73,73,16,15
74,74,16,12
75,75,16,13
76,76,16,11
77,77,16,16
78,78,16,13
79,79,16,15
80,80,16,16
81,81,16,12
82,82,16,13
83,83,16,13
84,84,16,13
85,85,16,10
86,86,16,14
87,87,16,14
88,88,16,13
89,89,16,16
90,90,16,13
91,91,16,13
92,92,16,13
93,93,16,16
94,94,16,16
95,95,16,12
96,96,16,9
97,97,16,12
98,98,16,13
99,99,16,8
