,Generation,Father,Mother
0,0,11,8
1,1,13,11
2,2,13,9
3,3,13,12
4,4,13,12
5,5,15,13
6,6,15,12
7,7,15,12
8,8,15,14
9,9,15,15
10,10,15,14
11,11,15,11
12,12,15,13
13,13,15,10
14,14,15,15
15,15,15,9
16,16,15,11
17,17,15,11
18,18,15,15
19,19,15,13
20,20,15,15
21,21,16,15
22,22,16,16
23,23,16,15
24,24,16,12
25,25,16,15
26,26,16,15
27,27,16,15
28,28,16,11
29,29,16,15
30,30,16,10
31,31,16,10
32,32,16,10
33,33,16,13
34,34,16,12
35,35,16,15
36,36,16,11
37,37,16,15
38,38,16,15
39,39,16,14
40,40,16,15
41,41,16,12
42,42,16,10
43,43,16,12
44,44,16,15
45,45,16,13
46,46,16,13
47,47,16,10
48,48,16,10
49,49,16,12
