,Generation,Father,Mother
0,0,11,7
1,1,11,8
2,2,16,11
3,3,16,12
4,4,16,12
5,5,16,11
6,6,16,16
7,7,16,15
8,8,18,16
9,9,18,13
10,10,18,9
11,11,18,10
12,12,18,16
13,13,18,12
14,14,18,10
15,15,18,12
16,16,18,14
17,17,18,15
18,18,18,15
19,19,18,16
20,20,18,10
21,21,18,7
22,22,18,13
23,23,18,16
24,24,18,10
25,25,18,9
26,26,18,13
27,27,18,16
28,28,18,11
29,29,18,10
30,30,18,16
31,31,18,10
32,32,18,13
33,33,18,13
34,34,18,16
35,35,18,16
36,36,18,13
37,37,18,11
38,38,18,8
39,39,18,7
40,40,18,11
41,41,18,13
42,42,18,16
43,43,18,12
44,44,18,13
45,45,18,12
46,46,18,16
47,47,18,15
48,48,18,15
49,49,18,16
50,50,18,10
51,51,18,10
52,52,18,11
53,53,18,11
54,54,18,13
55,55,18,11
56,56,18,17
57,57,18,18
58,58,18,15
59,59,18,14
60,60,18,12
61,61,18,16
62,62,18,13
63,63,18,10
64,64,18,13
65,65,18,13
66,66,18,10
67,67,18,13
68,68,18,16
69,69,18,11
70,70,18,13
71,71,18,12
72,72,18,13
73,73,18,9
74,74,18,9
75,75,18,15
76,76,18,13
77,77,18,13
78,78,18,13
79,79,18,16
80,80,18,16
81,81,18,13
82,82,18,11
83,83,18,13
84,84,18,13
85,85,18,12
86,86,18,16
87,87,18,12
88,88,18,14
89,89,18,15
90,90,18,16
91,91,18,16
92,92,18,15
93,93,18,13
94,94,18,11
95,95,18,16
96,96,18,16
97,97,18,13
98,98,18,13
99,99,18,9
100,100,18,15
101,101,18,13
102,102,18,11
103,103,18,12
104,104,18,11
105,105,18,10
106,106,18,9
107,107,18,10
108,108,18,10
109,109,18,12
110,110,18,8
111,111,18,9
112,112,18,8
113,113,18,8
114,114,18,10
115,115,18,8
116,116,18,10
117,117,18,10
118,118,18,12
119,119,18,11
120,120,18,15
121,121,18,15
122,122,18,15
123,123,18,12
124,124,18,11
125,125,18,16
126,126,18,10
127,127,18,16
128,128,18,9
129,129,18,11
130,130,18,13
131,131,18,10
132,132,18,15
133,133,18,16
134,134,18,16
135,135,18,13
136,136,18,16
137,137,18,14
138,138,18,18
139,139,18,13
140,140,18,17
141,141,18,15
142,142,18,12
143,143,18,13
144,144,18,11
145,145,18,16
146,146,18,10
147,147,18,16
148,148,18,12
149,149,18,10
150,150,18,10
151,151,18,10
152,152,18,12
153,153,18,11
154,154,18,10
155,155,18,11
156,156,18,13
157,157,18,13
158,158,18,13
