,Generation,Father,Mother
0,0,9,8
1,1,9,9
2,2,10,9
3,3,10,9
4,4,11,10
5,5,11,11
6,6,11,9
7,7,11,5
8,8,15,11
9,9,15,12
10,10,15,11
11,11,15,11
12,12,16,15
13,13,16,12
14,14,16,13
15,15,16,16
16,16,16,10
17,17,16,12
18,18,16,13
19,19,16,14
20,20,16,15
21,21,16,15
22,22,16,15
23,23,16,16
24,24,16,16
25,25,16,13
26,26,16,12
27,27,16,16
28,28,16,13
29,29,16,13
30,30,16,13
31,31,16,13
32,32,16,16
33,33,16,16
34,34,16,13
35,35,16,13
36,36,16,16
37,37,16,16
38,38,16,13
39,39,16,16
40,40,16,13
41,41,16,16
42,42,16,15
