,Generation,Father,Mother
0,0,15,13
1,1,15,15
2,2,15,14
3,3,15,13
4,4,15,14
5,5,17,15
6,6,17,15
7,7,17,15
8,8,17,16
9,9,17,13
10,10,17,11
11,11,17,11
12,12,17,12
13,13,17,14
14,14,17,15
15,15,17,15
16,16,17,15
17,17,17,16
18,18,17,16
19,19,17,12
20,20,17,13
21,21,17,15
22,22,18,17
23,23,18,16
24,24,18,18
25,25,18,16
26,26,18,15
27,27,18,15
28,28,18,18
29,29,18,16
30,30,18,16
31,31,18,12
32,32,18,13
33,33,18,16
34,34,18,16
35,35,18,16
36,36,18,12
37,37,18,15
38,38,18,13
39,39,18,16
40,40,18,18
41,41,18,15
42,42,18,16
43,43,18,18
44,44,18,14
45,45,18,13
46,46,18,16
47,47,18,16
48,48,18,16
49,49,18,16
50,50,18,18
51,51,18,17
52,52,18,16
53,53,18,15
54,54,18,13
55,55,18,15
56,56,18,15
57,57,18,15
58,58,18,15
59,59,18,16
60,60,18,15
61,61,18,15
62,62,18,13
63,63,18,17
64,64,18,17
65,65,18,15
66,66,18,15
67,67,18,13
68,68,18,16
69,69,18,14
70,70,18,16
71,71,18,14
72,72,18,16
73,73,18,14
74,74,18,11
75,75,18,16
76,76,18,11
77,77,18,16
78,78,18,16
79,79,18,18
80,80,18,16
81,81,18,15
82,82,18,14
83,83,18,14
84,84,18,16
85,85,18,16
86,86,18,15
87,87,18,14
88,88,18,18
89,89,18,16
90,90,18,15
91,91,18,15
92,92,18,15
93,93,18,13
94,94,18,15
95,95,18,15
96,96,18,16
97,97,18,16
98,98,18,16
99,99,18,16
100,100,18,14
101,101,18,14
102,102,18,16
103,103,18,13
104,104,18,11
105,105,18,16
106,106,18,15
107,107,18,15
108,108,18,17
109,109,18,16
110,110,18,14
111,111,18,15
112,112,18,15
113,113,18,17
114,114,18,15
115,115,18,13
116,116,18,17
117,117,18,16
118,118,18,14
119,119,18,16
120,120,18,17
121,121,18,16
122,122,18,15
123,123,18,15
124,124,18,16
125,125,18,17
126,126,18,17
127,127,18,11
128,128,18,15
129,129,18,15
130,130,18,13
131,131,18,15
132,132,18,15
133,133,18,16
134,134,18,13
135,135,18,15
136,136,18,14
137,137,18,13
138,138,18,11
139,139,18,16
140,140,18,16
141,141,18,15
142,142,18,15
143,143,18,17
144,144,18,15
145,145,18,16
146,146,19,18
147,147,19,16
148,148,19,12
149,149,19,16
150,150,19,15
151,151,19,16
152,152,19,15
153,153,19,16
154,154,19,15
155,155,19,15
156,156,19,15
157,157,19,16
158,158,19,15
159,159,19,16
160,160,19,15
161,161,19,13
162,162,19,18
163,163,19,15
164,164,19,15
165,165,19,15
166,166,19,15
167,167,19,16
168,168,19,16
169,169,19,16
170,170,19,18
171,171,19,16
172,172,19,15
173,173,19,17
174,174,19,16
175,175,19,15
176,176,19,16
177,177,19,16
178,178,19,16
179,179,19,15
180,180,19,16
181,181,19,15
182,182,19,16
183,183,19,16
184,184,19,11
185,185,19,12
186,186,19,18
187,187,19,16
188,188,19,16
189,189,19,13
190,190,19,16
191,191,19,16
192,192,19,16
193,193,19,13
194,194,19,16
195,195,19,18
196,196,19,13
197,197,19,16
198,198,19,15
199,199,19,16
200,200,19,15
201,201,19,12
202,202,19,16
203,203,19,16
204,204,19,11
205,205,19,15
206,206,19,15
207,207,19,13
208,208,19,12
209,209,19,16
210,210,19,15
211,211,19,16
212,212,19,15
213,213,19,16
214,214,19,16
215,215,19,15
216,216,19,16
217,217,19,16
218,218,19,15
