,Generation,Father,Mother
0,0,14,10
1,1,14,14
2,2,14,12
3,3,14,13
4,4,14,12
5,5,15,14
6,6,16,15
7,7,16,15
8,8,16,13
9,9,16,15
10,10,16,16
11,11,16,16
12,12,16,16
13,13,16,15
14,14,16,16
15,15,16,16
16,16,16,16
17,17,16,16
18,18,16,16
19,19,16,16
20,20,16,16
21,21,16,15
22,22,16,15
23,23,16,13
24,24,16,16
25,25,16,16
26,26,18,16
27,27,18,16
28,28,18,18
29,29,18,17
30,30,18,15
31,31,18,16
32,32,18,15
33,33,18,15
34,34,18,13
35,35,18,16
36,36,18,16
37,37,18,16
38,38,18,15
39,39,18,16
40,40,18,15
41,41,18,16
42,42,18,16
43,43,18,15
44,44,18,15
45,45,18,16
46,46,18,12
47,47,18,16
48,48,18,15
49,49,18,15
50,50,18,13
51,51,18,13
52,52,18,13
53,53,18,15
54,54,18,15
55,55,18,16
56,56,18,13
57,57,18,16
58,58,18,16
59,59,18,16
60,60,18,16
61,61,18,16
62,62,18,16
63,63,18,16
64,64,18,15
65,65,18,15
66,66,18,16
67,67,18,16
68,68,18,13
69,69,18,15
70,70,18,15
71,71,18,15
72,72,18,15
73,73,18,12
74,74,18,15
75,75,18,15
76,76,18,16
77,77,18,15
78,78,18,15
79,79,18,15
80,80,18,13
81,81,18,18
82,82,18,18
83,83,18,18
84,84,18,18
85,85,18,16
86,86,18,15
87,87,18,16
88,88,18,16
89,89,18,15
90,90,18,16
91,91,18,16
92,92,18,15
93,93,18,15
94,94,18,15
95,95,18,15
96,96,18,12
97,97,18,14
98,98,18,12
99,99,18,11
100,100,18,12
101,101,18,17
102,102,18,18
103,103,18,16
104,104,18,13
105,105,18,12
106,106,18,15
107,107,18,11
108,108,18,18
109,109,18,16
110,110,18,15
111,111,18,16
112,112,18,16
113,113,18,16
114,114,18,13
115,115,18,16
116,116,18,17
117,117,18,15
118,118,18,16
119,119,18,16
120,120,18,18
121,121,18,16
122,122,18,16
123,123,18,16
124,124,18,16
125,125,18,16
126,126,18,15
127,127,18,15
128,128,18,13
129,129,18,13
130,130,18,15
131,131,18,17
132,132,18,18
133,133,18,16
134,134,18,13
135,135,18,13
136,136,18,13
137,137,18,14
138,138,18,16
139,139,18,16
140,140,18,15
141,141,18,15
142,142,18,15
143,143,18,17
144,144,18,17
145,145,18,18
146,146,18,15
147,147,18,14
148,148,18,16
149,149,18,18
150,150,18,15
151,151,18,12
152,152,18,12
153,153,18,13
154,154,18,15
155,155,18,14
156,156,18,15
157,157,18,13
158,158,18,15
159,159,18,15
160,160,18,15
161,161,18,15
162,162,18,14
163,163,18,15
164,164,18,15
165,165,18,16
166,166,18,16
167,167,18,15
168,168,18,11
169,169,18,15
170,170,18,15
171,171,18,15
172,172,18,16
173,173,18,16
174,174,18,15
175,175,18,15
176,176,18,15
