,Generation,Father,Mother
0,0,6,5
1,1,13,7
2,2,14,13
3,3,14,11
4,4,14,14
5,5,14,14
6,6,14,14
7,7,17,14
8,8,17,16
9,9,17,16
10,10,17,16
11,11,17,17
12,12,17,15
13,13,17,15
14,14,17,15
15,15,17,15
16,16,17,16
17,17,17,15
18,18,17,14
19,19,17,15
20,20,17,16
21,21,17,17
22,22,17,11
23,23,17,17
24,24,17,17
25,25,17,17
26,26,17,16
27,27,17,17
28,28,17,15
29,29,17,15
30,30,17,15
31,31,17,12
32,32,17,17
33,33,17,17
34,34,17,16
35,35,17,17
36,36,17,17
37,37,17,17
38,38,17,17
39,39,17,17
40,40,17,17
41,41,17,16
42,42,17,16
43,43,17,16
44,44,17,16
45,45,17,16
46,46,17,17
47,47,17,16
48,48,17,16
49,49,17,16
50,50,17,8
51,51,17,16
52,52,17,15
53,53,17,9
54,54,17,9
55,55,17,17
56,56,17,16
57,57,17,17
58,58,18,17
59,59,18,15
60,60,18,10
61,61,18,15
62,62,18,18
63,63,18,18
64,64,18,16
65,65,18,15
66,66,18,15
67,67,18,17
68,68,18,18
69,69,18,18
70,70,18,16
71,71,18,17
72,72,18,17
73,73,18,17
74,74,18,17
75,75,18,16
76,76,18,16
77,77,18,16
78,78,18,18
79,79,18,15
80,80,18,18
81,81,18,15
82,82,18,18
83,83,18,15
84,84,18,16
85,85,18,17
86,86,18,15
87,87,18,8
88,88,18,15
89,89,18,15
90,90,18,15
91,91,18,18
92,92,18,18
93,93,18,17
94,94,18,9
95,95,18,17
96,96,18,16
97,97,18,16
98,98,18,9
99,99,18,16
100,100,18,18
101,101,18,17
102,102,18,18
103,103,18,18
104,104,18,17
105,105,18,13
106,106,18,15
107,107,18,16
108,108,18,16
109,109,18,16
110,110,18,18
111,111,18,18
112,112,18,16
113,113,18,16
114,114,18,18
115,115,18,18
116,116,18,18
117,117,18,16
118,118,18,16
119,119,18,17
120,120,18,18
121,121,18,12
122,122,18,12
123,123,18,18
124,124,18,16
125,125,18,17
126,126,18,17
127,127,18,18
128,128,18,18
129,129,18,18
130,130,18,16
131,131,18,15
132,132,18,15
133,133,18,18
134,134,18,16
135,135,18,16
136,136,18,17
137,137,18,13
138,138,18,15
139,139,18,15
140,140,18,15
141,141,18,15
142,142,18,18
143,143,18,15
144,144,18,17
145,145,18,17
146,146,18,15
147,147,18,18
148,148,18,17
149,149,18,15
150,150,18,16
151,151,18,9
152,152,18,12
153,153,18,15
154,154,18,18
155,155,18,18
156,156,18,18
157,157,18,16
158,158,18,16
159,159,18,18
160,160,18,15
161,161,18,9
162,162,18,15
163,163,18,15
164,164,18,18
165,165,18,18
166,166,18,18
167,167,18,16
168,168,18,16
169,169,18,16
170,170,18,16
171,171,18,16
172,172,18,16
173,173,18,18
174,174,18,18
175,175,18,18
176,176,18,15
177,177,18,18
178,178,18,18
179,179,18,17
180,180,18,18
181,181,18,18
182,182,18,9
183,183,18,9
184,184,18,17
185,185,18,18
186,186,18,17
187,187,18,17
188,188,18,16
189,189,18,16
190,190,18,15
191,191,18,16
192,192,18,13
193,193,18,16
