,Generation,Father,Mother
0,0,13,12
1,1,13,13
2,2,13,12
3,3,15,13
4,4,15,15
5,5,15,15
6,6,15,12
7,7,16,15
8,8,16,16
9,9,16,16
10,10,16,10
11,11,16,11
12,12,16,15
13,13,16,11
14,14,16,13
15,15,16,15
16,16,16,13
17,17,16,11
18,18,16,16
19,19,16,13
20,20,16,13
21,21,16,16
22,22,16,15
23,23,16,13
24,24,16,13
25,25,16,16
26,26,16,11
27,27,16,14
28,28,16,16
29,29,16,15
30,30,17,16
31,31,17,15
32,32,17,11
33,33,17,14
34,34,17,12
35,35,17,16
36,36,17,15
37,37,17,15
38,38,17,15
39,39,17,15
40,40,17,16
41,41,18,17
42,42,18,10
43,43,18,13
44,44,18,16
45,45,18,12
46,46,18,15
47,47,18,11
48,48,18,15
49,49,18,17
