,Generation,Father,Mother
0,0,15,13
1,1,15,15
2,2,15,13
3,3,15,15
4,4,15,13
5,5,16,15
6,6,16,15
7,7,16,15
8,8,16,16
9,9,16,16
10,10,16,14
11,11,16,13
12,12,16,16
13,13,16,16
14,14,16,13
15,15,16,15
16,16,16,15
17,17,16,9
18,18,16,11
19,19,16,13
20,20,16,15
21,21,16,10
22,22,16,11
23,23,16,11
24,24,16,10
25,25,16,13
26,26,16,12
27,27,16,13
28,28,16,16
29,29,16,13
30,30,16,13
31,31,16,13
32,32,16,13
33,33,16,13
34,34,16,16
35,35,17,16
36,36,17,13
37,37,17,16
38,38,17,15
39,39,17,15
40,40,17,13
41,41,17,12
42,42,17,15
43,43,17,13
44,44,17,10
45,45,17,12
46,46,17,10
47,47,17,15
48,48,17,15
49,49,17,16
50,50,17,12
51,51,17,16
52,52,17,10
53,53,17,13
54,54,17,13
55,55,17,16
56,56,17,16
57,57,17,15
58,58,17,11
59,59,17,10
60,60,17,15
61,61,17,12
62,62,17,17
63,63,17,13
64,64,17,13
65,65,17,13
66,66,17,13
67,67,17,16
68,68,17,14
69,69,17,12
70,70,17,15
71,71,17,12
72,72,17,10
73,73,17,15
74,74,17,13
75,75,17,16
76,76,17,15
77,77,17,13
78,78,17,16
79,79,17,16
80,80,17,16
81,81,17,17
82,82,17,15
83,83,17,16
84,84,17,10
85,85,17,13
