,Generation,Father,Mother
0,0,9,4
1,1,9,8
2,2,9,5
3,3,10,9
4,4,12,10
5,5,12,10
6,6,12,12
7,7,12,11
8,8,12,9
9,9,12,11
10,10,12,10
11,11,12,11
12,12,13,12
13,13,13,12
14,14,13,10
15,15,13,11
16,16,13,13
17,17,15,13
18,18,15,13
19,19,15,15
20,20,15,13
21,21,15,13
22,22,15,9
23,23,15,11
24,24,15,13
25,25,15,13
26,26,15,12
27,27,15,10
28,28,15,12
29,29,15,11
30,30,15,11
31,31,15,11
32,32,15,11
33,33,15,11
34,34,15,10
35,35,15,10
36,36,15,8
37,37,15,10
38,38,16,15
39,39,16,8
40,40,16,11
41,41,16,13
42,42,16,16
43,43,16,11
44,44,16,9
45,45,16,10
46,46,16,11
47,47,16,11
48,48,16,12
49,49,16,15
