,Generation,Father,Mother
0,0,11,10
1,1,15,11
2,2,15,12
3,3,15,14
4,4,15,13
5,5,15,15
6,6,15,10
7,7,15,7
8,8,15,8
9,9,15,13
10,10,15,13
11,11,15,9
12,12,15,9
13,13,15,10
14,14,15,11
15,15,16,15
16,16,16,12
17,17,16,16
18,18,16,8
19,19,16,13
20,20,16,13
21,21,16,11
22,22,16,13
23,23,17,16
24,24,17,10
25,25,17,13
26,26,17,13
27,27,17,13
28,28,17,13
29,29,17,12
30,30,17,15
31,31,17,15
32,32,17,15
33,33,17,13
34,34,17,13
35,35,17,13
36,36,17,15
37,37,17,15
38,38,17,17
39,39,17,17
40,40,17,7
41,41,17,14
42,42,17,15
43,43,17,15
44,44,17,10
45,45,17,14
46,46,17,16
47,47,18,17
48,48,18,17
49,49,18,13
50,50,18,13
51,51,18,15
52,52,18,10
53,53,18,13
54,54,18,10
55,55,18,10
56,56,18,9
57,57,18,9
58,58,18,7
59,59,18,12
60,60,18,8
61,61,18,16
62,62,18,14
63,63,18,13
64,64,18,12
65,65,18,14
66,66,18,12
67,67,18,12
68,68,18,15
69,69,18,10
70,70,18,10
71,71,18,12
72,72,18,12
73,73,18,15
74,74,18,15
75,75,18,14
76,76,18,15
77,77,18,12
78,78,18,15
79,79,18,12
80,80,18,9
81,81,18,8
82,82,18,11
83,83,18,16
84,84,18,14
85,85,18,10
86,86,18,14
87,87,18,15
88,88,18,15
89,89,18,13
90,90,18,10
91,91,18,15
92,92,18,15
93,93,18,11
94,94,18,9
95,95,18,12
96,96,18,15
97,97,18,15
98,98,18,9
99,99,18,12
100,100,18,15
101,101,18,12
102,102,18,12
103,103,18,7
104,104,18,9
105,105,18,9
106,106,18,16
107,107,18,12
108,108,18,12
109,109,18,9
110,110,18,13
111,111,18,16
112,112,18,11
113,113,18,13
114,114,18,12
115,115,18,11
116,116,18,11
117,117,18,15
118,118,18,16
119,119,18,13
120,120,18,15
121,121,18,12
122,122,18,11
123,123,18,13
124,124,18,14
125,125,18,10
126,126,18,13
127,127,18,10
128,128,18,9
129,129,18,14
130,130,18,14
131,131,18,9
132,132,18,15
133,133,18,17
134,134,18,16
135,135,18,14
136,136,18,16
137,137,18,15
138,138,18,10
139,139,18,18
140,140,18,15
141,141,18,12
142,142,18,10
143,143,18,11
144,144,18,13
145,145,18,15
146,146,18,13
147,147,18,10
148,148,18,15
149,149,18,9
150,150,18,10
151,151,18,13
152,152,18,9
153,153,18,10
154,154,18,11
155,155,18,11
156,156,18,12
157,157,18,15
158,158,18,14
159,159,18,13
160,160,18,15
161,161,18,10
162,162,18,14
163,163,18,13
164,164,18,10
165,165,18,13
166,166,18,15
167,167,18,10
168,168,18,18
169,169,18,13
170,170,18,10
171,171,18,11
172,172,18,15
173,173,18,8
174,174,18,16
175,175,18,9
176,176,18,11
177,177,18,13
178,178,18,11
179,179,18,14
180,180,18,12
181,181,18,18
182,182,18,13
183,183,18,7
184,184,18,9
185,185,18,11
186,186,18,16
187,187,18,16
188,188,18,15
189,189,18,12
190,190,18,12
191,191,18,11
192,192,18,13
193,193,18,9
194,194,18,12
195,195,18,12
196,196,18,10
197,197,18,13
198,198,18,15
199,199,18,13
200,200,18,18
201,201,18,15
202,202,18,13
203,203,18,14
204,204,18,15
205,205,18,12
206,206,18,15
207,207,18,12
208,208,18,15
209,209,18,12
210,210,18,15
211,211,18,9
212,212,18,8
213,213,18,8
214,214,18,13
215,215,18,16
216,216,18,12
217,217,18,13
218,218,18,12
219,219,18,17
220,220,18,11
221,221,18,13
222,222,18,12
223,223,18,13
224,224,18,13
225,225,18,15
226,226,18,11
227,227,18,12
228,228,18,9
229,229,18,7
230,230,18,6
231,231,18,7
232,232,18,12
233,233,18,15
234,234,18,15
235,235,18,13
236,236,18,10
237,237,18,15
238,238,18,11
239,239,18,11
240,240,18,11
241,241,18,18
242,242,18,11
243,243,18,15
244,244,18,15
245,245,18,10
246,246,18,9
247,247,18,12
248,248,18,12
249,249,18,13
250,250,18,13
251,251,18,16
252,252,18,13
253,253,18,15
254,254,18,13
255,255,18,14
256,256,18,13
257,257,18,15
258,258,18,10
259,259,18,11
260,260,18,12
261,261,18,14
262,262,18,16
263,263,18,16
264,264,18,15
265,265,18,13
266,266,18,10
267,267,18,14
268,268,18,15
269,269,18,13
270,270,18,14
271,271,18,12
272,272,18,11
273,273,18,15
274,274,18,15
275,275,18,16
276,276,18,14
277,277,18,12
278,278,18,11
279,279,18,12
280,280,18,17
281,281,18,12
282,282,18,16
283,283,18,17
284,284,18,13
285,285,18,12
286,286,18,12
287,287,18,7
288,288,18,10
289,289,18,12
290,290,18,7
291,291,18,14
292,292,18,12
293,293,18,10
294,294,18,15
295,295,18,12
296,296,18,11
297,297,18,10
298,298,18,12
299,299,18,12
300,300,18,15
301,301,18,12
302,302,18,12
303,303,18,8
304,304,18,14
305,305,18,16
306,306,18,11
307,307,18,8
308,308,18,9
309,309,18,11
310,310,18,12
311,311,18,15
312,312,18,9
313,313,18,12
314,314,18,11
315,315,18,15
316,316,18,10
317,317,18,11
318,318,18,13
319,319,18,13
320,320,18,13
321,321,18,11
322,322,18,15
323,323,18,15
324,324,19,18
325,325,19,8
326,326,19,16
327,327,19,11
328,328,19,10
329,329,19,7
330,330,19,10
331,331,19,9
332,332,19,16
333,333,19,10
334,334,19,9
335,335,19,19
336,336,19,15
337,337,19,15
338,338,19,16
339,339,19,8
340,340,19,16
341,341,19,8
342,342,19,9
343,343,19,11
344,344,19,15
345,345,19,16
346,346,19,13
347,347,19,18
348,348,19,8
349,349,19,8
350,350,19,16
351,351,19,8
352,352,19,11
353,353,19,16
354,354,19,11
355,355,19,15
356,356,19,10
357,357,19,11
358,358,19,16
359,359,19,7
360,360,19,11
361,361,19,14
362,362,19,16
363,363,19,18
364,364,19,11
365,365,19,8
366,366,19,12
367,367,19,8
368,368,19,12
369,369,19,13
370,370,19,10
371,371,19,9
372,372,19,12
373,373,19,12
374,374,19,15
375,375,19,10
376,376,19,6
377,377,19,16
378,378,19,12
379,379,19,10
380,380,19,14
381,381,19,10
382,382,19,9
383,383,19,15
384,384,19,15
385,385,19,11
386,386,19,8
387,387,19,12
388,388,19,12
389,389,19,10
390,390,19,8
391,391,19,11
392,392,19,11
393,393,19,10
394,394,19,10
395,395,19,10
396,396,19,15
397,397,19,8
398,398,19,11
399,399,19,13
400,400,19,16
401,401,19,16
402,402,19,12
403,403,19,13
404,404,19,14
405,405,19,14
406,406,19,10
407,407,19,10
408,408,19,11
409,409,19,16
410,410,19,12
411,411,19,16
412,412,19,11
413,413,19,15
414,414,19,15
415,415,19,14
416,416,19,16
417,417,19,13
418,418,19,16
419,419,19,12
420,420,19,16
421,421,19,8
422,422,19,8
423,423,19,12
424,424,19,12
425,425,19,10
426,426,19,15
427,427,19,12
428,428,19,9
429,429,19,9
430,430,19,10
431,431,19,16
432,432,19,17
433,433,19,14
434,434,19,16
435,435,19,17
436,436,19,11
437,437,19,8
438,438,19,15
439,439,19,18
440,440,19,14
441,441,19,12
442,442,19,13
443,443,19,10
444,444,19,7
445,445,19,11
446,446,19,11
447,447,19,13
448,448,19,8
449,449,19,9
450,450,19,8
451,451,19,12
452,452,19,16
453,453,19,13
454,454,19,12
455,455,19,13
456,456,19,11
457,457,19,11
458,458,19,12
459,459,19,10
460,460,19,11
461,461,19,15
462,462,19,7
463,463,19,9
464,464,19,9
465,465,19,13
466,466,19,13
467,467,19,11
468,468,19,15
469,469,19,13
470,470,19,18
471,471,19,15
472,472,19,13
473,473,19,11
474,474,19,12
475,475,19,10
476,476,19,12
477,477,19,16
478,478,19,18
479,479,19,10
480,480,19,9
481,481,19,8
482,482,19,13
483,483,19,13
484,484,19,13
485,485,19,12
486,486,19,12
487,487,19,13
488,488,19,12
489,489,19,15
490,490,19,8
491,491,19,7
492,492,19,11
493,493,19,10
494,494,19,15
495,495,19,9
496,496,19,10
497,497,19,13
498,498,19,19
499,499,19,16
