,Generation,Father,Mother
0,0,10,8
1,1,12,12
2,2,13,12
3,3,13,12
4,4,13,13
5,5,13,11
6,6,16,13
7,7,16,15
8,8,16,15
9,9,16,15
10,10,16,13
11,11,16,15
12,12,17,16
13,13,17,13
14,14,17,17
15,15,17,16
16,16,17,17
17,17,17,17
18,18,17,16
19,19,17,13
20,20,17,15
21,21,17,16
22,22,17,16
23,23,17,16
24,24,17,16
25,25,17,16
26,26,17,15
27,27,17,16
28,28,17,16
29,29,17,16
30,30,17,16
31,31,17,16
32,32,17,15
33,33,17,17
34,34,17,17
35,35,17,15
36,36,17,16
37,37,17,15
38,38,17,14
39,39,17,13
40,40,17,16
41,41,20,17
42,42,20,20
43,43,20,17
44,44,20,20
45,45,20,18
46,46,20,18
47,47,20,18
48,48,20,20
49,49,20,20
