,Generation,Father,Mother
0,0,11,9
1,1,13,13
2,2,14,13
3,3,14,14
4,4,14,13
5,5,15,15
6,6,15,15
7,7,15,14
8,8,15,12
9,9,16,15
10,10,16,11
11,11,16,13
12,12,16,13
13,13,16,12
14,14,16,12
15,15,16,12
16,16,16,16
17,17,16,16
18,18,16,15
19,19,16,13
20,20,16,15
21,21,16,13
22,22,16,13
23,23,16,14
24,24,16,13
25,25,16,13
26,26,16,15
27,27,16,16
28,28,16,14
29,29,16,12
30,30,16,12
31,31,16,13
32,32,16,13
33,33,16,15
34,34,16,16
35,35,16,16
36,36,16,10
37,37,16,12
38,38,16,15
39,39,16,13
40,40,16,12
41,41,16,13
42,42,16,12
43,43,16,12
44,44,16,11
45,45,16,16
46,46,16,16
47,47,16,14
48,48,16,14
49,49,16,13
50,50,16,13
51,51,16,15
52,52,16,12
53,53,16,13
54,54,16,16
55,55,16,16
56,56,16,14
57,57,16,13
58,58,16,14
59,59,16,13
