,Generation,Father,Mother
0,0,8,8
1,1,9,8
2,2,13,10
3,3,15,13
4,4,15,15
5,5,15,15
6,6,15,13
7,7,15,15
8,8,15,15
9,9,15,13
10,10,15,15
11,11,16,15
12,12,16,13
13,13,16,13
14,14,16,13
15,15,16,16
16,16,16,12
17,17,16,13
18,18,16,13
19,19,16,16
20,20,16,16
21,21,16,13
22,22,16,11
23,23,16,15
24,24,16,11
25,25,16,15
26,26,16,13
27,27,16,15
28,28,16,13
29,29,16,15
30,30,16,12
31,31,16,13
32,32,16,15
33,33,16,12
34,34,18,16
35,35,18,15
36,36,18,16
37,37,18,18
38,38,18,18
39,39,18,18
40,40,18,15
41,41,18,16
42,42,18,16
43,43,18,12
44,44,18,18
45,45,18,16
46,46,18,13
47,47,18,17
48,48,18,18
49,49,18,17
50,50,18,18
51,51,18,16
52,52,18,16
53,53,18,16
54,54,18,11
55,55,18,14
56,56,18,16
57,57,18,16
58,58,18,16
59,59,18,15
60,60,18,15
61,61,18,16
62,62,18,18
63,63,18,13
64,64,18,15
