,Generation,Father,Mother
0,0,7,3
1,1,7,7
2,2,16,7
3,3,16,10
4,4,16,14
5,5,16,16
6,6,16,13
7,7,16,15
8,8,16,16
9,9,16,13
10,10,16,16
11,11,16,16
12,12,16,16
13,13,16,16
14,14,16,12
15,15,16,13
16,16,16,13
17,17,16,16
18,18,16,16
19,19,16,16
20,20,16,11
21,21,16,16
22,22,16,13
23,23,16,12
24,24,16,13
25,25,16,16
26,26,16,16
27,27,16,13
28,28,16,12
29,29,16,13
30,30,16,13
31,31,16,16
32,32,16,16
33,33,16,16
34,34,16,13
35,35,16,12
36,36,16,13
37,37,16,10
38,38,16,11
39,39,16,10
40,40,16,10
41,41,16,10
42,42,16,11
43,43,16,16
44,44,16,14
45,45,16,16
46,46,16,11
47,47,16,13
48,48,16,13
49,49,16,16
50,50,16,13
51,51,16,13
52,52,16,12
