,Generation,Father,Mother
0,0,16,11
1,1,16,13
2,2,16,14
3,3,16,16
4,4,16,13
5,5,16,16
6,6,16,13
7,7,18,16
8,8,18,13
9,9,18,16
10,10,18,18
11,11,18,18
12,12,18,18
13,13,18,18
14,14,19,18
15,15,19,16
16,16,19,16
17,17,19,19
18,18,19,16
19,19,19,14
20,20,19,15
21,21,19,16
22,22,19,19
23,23,19,19
24,24,19,19
25,25,19,19
26,26,19,14
27,27,19,16
28,28,19,19
29,29,19,18
30,30,19,19
31,31,19,18
32,32,19,18
33,33,19,18
34,34,19,19
35,35,19,18
36,36,19,15
37,37,19,16
38,38,19,16
39,39,19,15
40,40,19,16
41,41,19,15
42,42,19,15
43,43,19,16
44,44,19,16
