,Generation,Father,Mother
0,0,16,13
1,1,16,16
2,2,16,16
3,3,16,15
4,4,17,16
5,5,17,17
6,6,17,17
7,7,17,16
8,8,17,16
9,9,17,17
10,10,17,15
11,11,18,18
12,12,18,14
13,13,18,15
14,14,18,16
15,15,18,13
16,16,18,11
17,17,18,15
18,18,18,15
19,19,18,16
20,20,18,16
21,21,18,16
22,22,18,15
23,23,18,17
24,24,18,16
25,25,18,16
26,26,19,18
27,27,19,17
28,28,19,15
29,29,19,16
30,30,19,13
31,31,19,13
32,32,19,13
33,33,19,11
34,34,19,15
35,35,19,16
36,36,19,15
37,37,19,13
38,38,19,13
39,39,19,17
40,40,19,15
41,41,19,15
42,42,19,16
43,43,19,13
44,44,19,16
45,45,19,15
46,46,19,16
47,47,19,15
48,48,19,14
49,49,19,11
