,Generation,Father,Mother
0,0,12,9
1,1,12,10
2,2,12,11
3,3,15,12
4,4,15,12
5,5,15,12
6,6,15,12
7,7,15,14
8,8,15,15
9,9,15,12
10,10,15,11
11,11,16,15
12,12,16,15
13,13,16,15
14,14,16,15
15,15,16,11
16,16,16,13
17,17,16,12
18,18,16,14
19,19,16,10
20,20,16,12
21,21,16,11
22,22,16,13
23,23,16,13
24,24,16,16
25,25,16,11
26,26,16,12
27,27,16,12
28,28,16,13
29,29,16,13
30,30,16,12
31,31,16,12
32,32,16,12
33,33,16,16
34,34,16,16
35,35,16,9
36,36,16,12
37,37,16,11
38,38,16,16
39,39,16,13
40,40,16,12
41,41,16,12
