,Generation,Father,Mother
0,0,9,8
1,1,9,9
2,2,10,9
3,3,15,11
4,4,15,10
5,5,15,10
6,6,15,12
7,7,15,12
8,8,15,15
9,9,15,15
10,10,15,12
11,11,15,12
12,12,15,13
13,13,15,13
14,14,16,15
15,15,16,15
16,16,16,12
17,17,16,16
18,18,18,16
19,19,18,16
20,20,18,18
21,21,18,18
22,22,18,18
23,23,18,18
24,24,18,16
25,25,18,15
26,26,18,18
27,27,18,18
28,28,18,18
29,29,18,18
30,30,18,18
31,31,18,16
32,32,18,16
33,33,18,15
34,34,18,18
35,35,18,16
36,36,18,16
37,37,18,13
38,38,18,13
39,39,18,16
40,40,18,16
41,41,18,17
42,42,18,16
43,43,18,16
44,44,18,18
45,45,18,16
46,46,18,13
47,47,18,13
48,48,18,16
49,49,18,16
50,50,18,16
51,51,18,16
52,52,18,16
53,53,18,18
54,54,18,16
55,55,18,17
56,56,18,16
57,57,18,12
58,58,18,16
59,59,18,13
60,60,18,15
61,61,18,16
62,62,18,16
63,63,18,16
64,64,18,18
65,65,18,16
66,66,18,16
67,67,18,16
68,68,18,16
69,69,18,16
70,70,18,17
71,71,18,18
72,72,18,18
73,73,18,16
74,74,18,16
75,75,18,13
76,76,18,18
77,77,18,18
78,78,18,16
79,79,18,17
80,80,18,16
81,81,18,18
82,82,18,18
83,83,18,18
84,84,18,17
85,85,18,18
86,86,18,16
87,87,18,16
88,88,18,16
89,89,18,12
90,90,18,16
91,91,18,16
92,92,18,16
93,93,18,18
94,94,18,16
95,95,18,16
96,96,18,18
97,97,18,17
98,98,18,17
99,99,18,16
