,Generation,Father,Mother
0,0,15,10
1,1,15,15
2,2,15,15
3,3,15,15
4,4,16,16
5,5,16,12
6,6,16,13
7,7,16,16
8,8,16,15
9,9,16,15
10,10,16,13
11,11,16,13
12,12,16,16
13,13,16,15
14,14,16,13
15,15,16,15
16,16,16,15
17,17,16,15
18,18,16,13
19,19,16,12
20,20,16,16
21,21,17,16
22,22,17,15
23,23,17,11
24,24,17,13
25,25,17,16
26,26,17,16
27,27,17,16
28,28,17,12
29,29,17,15
30,30,17,16
31,31,17,15
32,32,17,17
33,33,17,16
34,34,17,17
35,35,17,16
36,36,17,13
37,37,17,17
38,38,17,10
39,39,17,9
40,40,17,16
41,41,17,15
42,42,17,10
43,43,17,17
44,44,17,11
45,45,17,14
46,46,17,15
47,47,17,12
48,48,17,15
49,49,17,14
