,Generation,Father,Mother
0,0,13,11
1,1,13,13
2,2,13,11
3,3,13,11
4,4,13,11
5,5,13,13
6,6,15,13
7,7,15,13
8,8,15,12
9,9,15,15
10,10,15,13
11,11,15,14
12,12,15,12
13,13,15,13
14,14,15,13
15,15,15,15
16,16,15,13
17,17,15,13
18,18,15,12
19,19,16,15
20,20,16,14
21,21,16,16
22,22,16,15
23,23,16,15
24,24,16,15
25,25,16,10
26,26,16,15
27,27,16,11
28,28,16,16
29,29,16,12
30,30,16,15
31,31,16,15
32,32,16,12
33,33,16,12
34,34,16,11
35,35,16,11
36,36,16,14
37,37,16,13
38,38,16,15
39,39,18,16
40,40,18,16
41,41,18,13
42,42,18,16
43,43,18,15
44,44,18,16
45,45,18,15
46,46,18,16
47,47,18,15
48,48,18,11
49,49,18,11
50,50,18,13
51,51,18,15
52,52,18,13
53,53,18,11
54,54,18,13
55,55,18,13
56,56,18,13
57,57,18,13
58,58,18,12
59,59,18,12
60,60,18,15
61,61,18,13
62,62,18,13
63,63,18,18
64,64,18,12
65,65,18,12
66,66,18,11
67,67,18,18
68,68,18,16
69,69,18,11
70,70,18,12
71,71,18,16
72,72,18,16
73,73,18,12
74,74,18,16
75,75,18,16
76,76,18,15
77,77,18,15
78,78,18,12
79,79,18,12
80,80,18,15
81,81,18,15
82,82,18,13
83,83,18,10
84,84,18,11
85,85,18,15
86,86,18,14
87,87,18,16
88,88,18,13
89,89,18,10
