,Generation,Father,Mother
0,0,7,4
1,1,7,5
2,2,10,7
3,3,10,8
4,4,10,10
5,5,10,10
6,6,10,10
7,7,10,10
8,8,10,8
9,9,10,9
10,10,10,10
11,11,11,10
12,12,11,11
13,13,11,10
14,14,13,11
15,15,13,13
16,16,13,13
17,17,13,12
18,18,13,13
19,19,13,13
20,20,13,13
21,21,13,13
22,22,13,13
23,23,13,13
24,24,13,12
25,25,13,13
26,26,13,13
27,27,13,12
28,28,13,13
29,29,13,13
30,30,13,13
31,31,13,13
32,32,13,13
33,33,13,13
34,34,13,13
35,35,13,13
36,36,13,13
37,37,13,13
38,38,13,13
39,39,13,13
40,40,13,13
41,41,13,13
42,42,13,13
43,43,13,13
44,44,13,13
45,45,13,13
46,46,13,13
47,47,13,13
48,48,13,13
49,49,13,13
50,50,13,13
51,51,13,13
52,52,13,13
53,53,13,12
54,54,13,13
55,55,13,12
56,56,13,13
57,57,13,12
58,58,13,13
59,59,13,13
60,60,13,13
61,61,13,13
62,62,13,13
63,63,13,13
64,64,13,13
65,65,13,13
66,66,13,13
67,67,13,13
68,68,13,13
69,69,15,13
70,70,15,15
71,71,15,13
72,72,15,15
73,73,15,13
74,74,15,13
75,75,15,12
76,76,15,13
77,77,15,15
78,78,15,15
79,79,15,13
80,80,15,13
81,81,16,15
82,82,16,16
83,83,16,15
84,84,16,12
85,85,16,16
86,86,16,15
87,87,16,16
88,88,16,16
89,89,16,15
90,90,16,15
91,91,16,15
92,92,16,15
93,93,16,13
94,94,16,13
95,95,16,15
96,96,16,12
97,97,16,16
98,98,16,15
99,99,16,16
