,Generation,Father,Mother
0,0,15,13
1,1,15,12
2,2,15,15
3,3,15,13
4,4,15,15
5,5,15,9
6,6,15,11
7,7,15,15
8,8,15,12
9,9,15,10
10,10,15,12
11,11,15,12
12,12,15,15
13,13,15,15
14,14,15,12
15,15,15,15
16,16,15,15
17,17,15,15
18,18,16,15
19,19,16,16
20,20,16,11
21,21,16,12
22,22,16,14
23,23,16,13
24,24,16,13
25,25,16,13
26,26,16,11
27,27,16,13
28,28,16,15
29,29,16,15
30,30,16,16
31,31,16,12
32,32,16,12
33,33,16,12
34,34,16,14
35,35,16,13
36,36,16,16
37,37,16,14
38,38,16,15
39,39,16,15
40,40,16,13
41,41,16,16
42,42,16,12
43,43,16,15
44,44,16,14
45,45,16,13
46,46,16,13
47,47,16,12
48,48,16,16
49,49,17,16
50,50,17,15
51,51,17,15
52,52,17,12
53,53,17,12
54,54,17,16
55,55,17,16
56,56,17,13
57,57,17,13
58,58,17,15
59,59,17,16
60,60,17,13
61,61,17,15
62,62,17,13
63,63,17,13
64,64,17,16
65,65,17,13
66,66,17,15
67,67,17,13
68,68,17,15
69,69,17,15
70,70,17,11
71,71,17,15
72,72,17,14
73,73,17,14
74,74,17,13
75,75,17,10
76,76,17,9
77,77,17,16
78,78,17,16
79,79,17,11
80,80,17,12
81,81,17,13
82,82,17,16
83,83,17,16
84,84,17,15
85,85,17,15
86,86,17,16
87,87,17,11
88,88,17,14
89,89,17,11
90,90,17,15
91,91,17,14
92,92,17,15
93,93,17,13
94,94,17,12
95,95,17,15
96,96,17,12
97,97,17,15
98,98,17,10
99,99,17,14
100,100,17,10
101,101,17,10
102,102,17,13
103,103,17,12
104,104,17,16
105,105,17,11
106,106,17,16
107,107,17,12
108,108,17,13
109,109,17,15
110,110,17,12
111,111,17,15
112,112,17,15
113,113,17,10
114,114,17,12
115,115,17,15
116,116,17,12
117,117,17,12
118,118,17,14
119,119,17,15
120,120,17,14
121,121,17,14
122,122,17,14
123,123,17,11
124,124,17,15
125,125,17,15
126,126,17,16
127,127,17,16
128,128,17,12
129,129,17,11
130,130,17,11
131,131,17,15
