,Generation,Father,Mother
0,0,8,5
1,1,8,7
2,2,8,8
3,3,9,8
4,4,9,8
5,5,9,8
6,6,9,9
7,7,10,9
8,8,10,8
9,9,10,8
10,10,10,10
11,11,12,10
12,12,13,12
13,13,13,12
14,14,13,13
15,15,13,12
16,16,13,12
17,17,13,11
18,18,13,11
19,19,13,13
20,20,13,12
21,21,13,13
22,22,13,12
23,23,13,11
24,24,13,11
25,25,13,12
26,26,13,12
27,27,13,12
28,28,13,13
29,29,13,13
30,30,13,13
31,31,13,13
32,32,13,13
33,33,13,13
34,34,13,10
35,35,13,11
36,36,13,11
37,37,13,11
38,38,13,11
39,39,13,9
40,40,13,12
41,41,13,13
42,42,13,10
43,43,13,7
44,44,13,10
45,45,14,13
46,46,14,13
47,47,14,10
48,48,14,12
49,49,14,12
50,50,14,12
51,51,14,12
52,52,15,14
53,53,15,9
54,54,15,11
55,55,15,13
56,56,16,15
57,57,16,16
58,58,16,7
59,59,16,13
60,60,16,8
61,61,16,13
62,62,16,11
63,63,16,13
64,64,16,11
65,65,16,13
66,66,16,13
67,67,16,10
68,68,16,13
69,69,16,13
70,70,16,7
71,71,16,8
72,72,16,10
73,73,16,11
74,74,16,16
75,75,16,10
76,76,16,13
77,77,16,13
78,78,16,6
79,79,16,7
80,80,16,9
81,81,16,13
82,82,16,13
83,83,16,13
84,84,16,13
85,85,16,15
86,86,16,13
87,87,16,13
88,88,16,10
89,89,16,10
90,90,16,13
91,91,16,15
92,92,16,13
93,93,16,8
94,94,16,8
95,95,16,8
96,96,16,10
97,97,16,13
98,98,16,12
99,99,16,7
100,100,16,13
101,101,16,12
102,102,16,11
103,103,16,16
104,104,16,11
105,105,16,10
106,106,16,13
