,Generation,Father,Mother
0,0,15,9
1,1,15,15
2,2,15,15
3,3,15,13
4,4,15,15
5,5,15,8
6,6,15,13
7,7,15,9
8,8,15,8
9,9,15,13
10,10,15,12
11,11,15,13
12,12,15,11
13,13,15,9
14,14,15,9
15,15,15,8
16,16,15,7
17,17,15,13
18,18,15,15
19,19,15,14
20,20,15,15
21,21,16,15
22,22,16,13
23,23,16,16
24,24,18,16
25,25,18,13
26,26,18,16
27,27,18,18
28,28,18,18
29,29,18,14
30,30,18,16
31,31,18,13
32,32,18,18
33,33,18,12
34,34,18,18
35,35,18,16
36,36,18,16
37,37,18,12
38,38,18,16
39,39,18,15
40,40,18,11
41,41,18,10
42,42,18,10
43,43,18,16
44,44,18,16
45,45,18,18
46,46,18,17
47,47,18,16
48,48,19,18
49,49,19,16
50,50,19,16
51,51,19,10
52,52,19,15
53,53,19,12
54,54,19,16
55,55,19,8
56,56,19,18
57,57,19,18
58,58,19,8
59,59,19,11
60,60,19,10
61,61,19,11
62,62,19,9
63,63,19,12
64,64,19,6
65,65,19,10
66,66,19,8
67,67,19,10
68,68,19,16
69,69,19,8
70,70,19,16
71,71,19,16
72,72,19,18
73,73,19,9
74,74,19,13
75,75,19,16
76,76,19,10
77,77,19,17
78,78,19,17
79,79,19,15
80,80,19,18
81,81,19,11
82,82,19,16
83,83,19,16
84,84,19,16
85,85,19,15
86,86,19,13
87,87,19,16
88,88,19,12
89,89,19,12
90,90,19,16
91,91,19,12
92,92,19,11
93,93,19,16
94,94,19,16
95,95,19,18
96,96,19,16
97,97,19,10
98,98,19,18
99,99,19,10
100,100,19,13
101,101,19,8
102,102,19,13
103,103,19,17
104,104,19,18
105,105,19,16
106,106,19,11
107,107,19,18
108,108,19,13
109,109,19,16
110,110,19,17
111,111,19,18
112,112,19,16
113,113,19,12
114,114,19,16
115,115,19,8
116,116,19,11
117,117,19,8
118,118,19,13
119,119,19,13
120,120,19,17
121,121,19,19
122,122,19,12
123,123,19,12
124,124,19,16
125,125,19,15
126,126,19,15
127,127,19,16
128,128,19,15
129,129,19,11
130,130,19,15
131,131,19,16
132,132,19,13
133,133,19,15
134,134,19,14
135,135,19,16
136,136,19,18
137,137,19,18
138,138,19,18
139,139,19,15
140,140,19,16
141,141,19,15
142,142,19,9
143,143,19,8
144,144,19,13
145,145,19,11
146,146,19,11
147,147,19,17
148,148,19,13
149,149,19,13
150,150,19,10
151,151,19,12
152,152,19,18
153,153,19,16
154,154,19,8
155,155,19,15
156,156,19,17
157,157,19,18
158,158,19,16
159,159,19,18
160,160,22,19
161,161,22,18
162,162,22,14
163,163,22,14
164,164,22,16
165,165,22,13
166,166,22,12
167,167,22,13
168,168,22,11
169,169,22,15
170,170,22,15
171,171,22,15
172,172,22,12
173,173,22,9
174,174,22,9
175,175,22,15
176,176,22,16
177,177,22,15
178,178,22,15
179,179,22,10
180,180,22,15
181,181,22,12
182,182,22,9
183,183,22,12
184,184,22,15
185,185,22,16
186,186,22,11
187,187,22,11
188,188,22,11
189,189,22,16
190,190,22,13
191,191,22,8
192,192,22,7
193,193,22,10
194,194,22,5
195,195,22,8
196,196,22,17
197,197,22,12
198,198,22,16
199,199,22,12
200,200,22,15
201,201,22,12
202,202,22,13
203,203,22,12
204,204,22,14
205,205,22,13
206,206,22,14
207,207,22,15
208,208,22,7
209,209,22,16
210,210,22,16
211,211,22,15
212,212,22,12
213,213,22,11
214,214,22,13
215,215,22,18
216,216,22,16
217,217,22,16
218,218,22,12
219,219,22,15
220,220,22,15
221,221,22,6
222,222,22,14
223,223,22,13
224,224,22,16
225,225,22,16
226,226,22,10
227,227,22,13
228,228,22,13
229,229,22,15
230,230,22,15
231,231,22,7
232,232,22,8
233,233,22,12
234,234,22,11
235,235,22,13
236,236,22,15
237,237,22,13
238,238,22,13
239,239,22,11
240,240,22,11
241,241,22,18
242,242,22,16
243,243,22,16
244,244,22,16
245,245,22,13
246,246,22,13
247,247,22,16
248,248,22,17
249,249,22,16
