,Generation,Father,Mother
0,0,7,6
1,1,9,7
2,2,11,9
3,3,11,11
4,4,11,11
5,5,11,9
6,6,11,11
7,7,11,10
8,8,11,11
9,9,14,11
10,10,14,14
11,11,14,10
12,12,14,11
13,13,16,14
14,14,16,10
15,15,16,11
16,16,16,11
17,17,16,9
18,18,16,16
19,19,16,12
20,20,16,10
21,21,16,9
22,22,16,10
23,23,16,9
24,24,16,12
25,25,16,15
26,26,16,14
27,27,16,16
28,28,16,15
29,29,16,12
30,30,16,15
31,31,16,9
32,32,16,10
33,33,16,12
34,34,16,14
35,35,16,11
36,36,16,12
37,37,16,12
38,38,16,12
39,39,16,16
40,40,16,15
41,41,16,12
42,42,16,15
43,43,16,13
44,44,16,15
45,45,16,9
46,46,16,8
47,47,16,12
48,48,16,14
49,49,16,10
50,50,16,9
51,51,16,14
52,52,16,13
53,53,16,16
54,54,16,14
55,55,16,13
56,56,16,10
57,57,16,9
58,58,16,12
59,59,16,7
60,60,16,15
61,61,16,13
62,62,16,13
63,63,16,16
64,64,16,11
65,65,16,12
66,66,16,13
67,67,16,12
68,68,16,13
69,69,16,12
70,70,16,13
71,71,16,13
72,72,16,10
73,73,16,11
74,74,16,14
75,75,16,14
76,76,16,16
77,77,16,8
78,78,16,11
79,79,16,15
80,80,16,9
81,81,16,9
82,82,16,10
83,83,16,13
84,84,16,15
85,85,16,12
86,86,16,12
87,87,16,14
88,88,16,10
89,89,16,9
90,90,16,10
91,91,16,9
92,92,16,10
93,93,16,15
94,94,16,14
95,95,16,14
96,96,16,13
97,97,16,14
98,98,16,12
99,99,16,12
100,100,16,11
101,101,16,9
102,102,16,14
103,103,16,14
104,104,16,16
105,105,16,11
106,106,16,11
107,107,16,14
108,108,16,8
109,109,16,9
110,110,16,8
111,111,16,15
112,112,16,13
113,113,16,15
114,114,16,11
115,115,16,16
116,116,16,12
117,117,16,11
118,118,16,10
119,119,16,11
120,120,16,12
121,121,16,8
122,122,16,9
123,123,16,10
124,124,16,10
125,125,16,9
126,126,16,11
127,127,16,14
128,128,16,10
129,129,16,16
130,130,16,15
131,131,16,14
132,132,16,11
133,133,16,11
134,134,16,16
135,135,16,12
136,136,16,10
137,137,16,12
138,138,16,12
139,139,16,16
140,140,16,16
141,141,16,16
142,142,16,16
143,143,16,11
144,144,16,9
145,145,16,15
146,146,16,11
147,147,16,12
148,148,16,12
149,149,16,14
150,150,16,11
151,151,16,11
152,152,16,12
153,153,16,9
154,154,16,10
155,155,16,15
156,156,16,12
157,157,16,14
158,158,16,9
159,159,16,13
160,160,16,12
161,161,16,11
162,162,16,14
163,163,16,15
164,164,16,13
165,165,16,16
166,166,16,14
167,167,16,8
168,168,16,9
169,169,16,8
170,170,16,13
171,171,16,12
172,172,16,13
173,173,16,10
174,174,16,12
175,175,16,13
176,176,16,11
177,177,16,11
178,178,16,11
179,179,16,12
180,180,16,11
181,181,16,9
182,182,16,8
183,183,16,13
184,184,16,14
185,185,16,10
186,186,16,12
187,187,16,12
188,188,16,12
189,189,16,13
190,190,16,12
191,191,16,13
192,192,16,12
193,193,16,10
194,194,16,8
195,195,16,10
196,196,16,10
197,197,16,16
198,198,16,15
199,199,16,12
200,200,16,15
201,201,16,11
202,202,16,11
203,203,16,12
204,204,16,12
205,205,16,12
206,206,16,11
207,207,16,11
208,208,16,8
209,209,16,9
210,210,16,8
211,211,16,8
212,212,16,11
213,213,16,13
214,214,16,11
215,215,16,13
216,216,16,13
217,217,16,11
218,218,16,13
219,219,17,16
220,220,17,13
221,221,17,14
222,222,17,11
223,223,17,10
224,224,17,11
225,225,17,13
226,226,17,10
227,227,17,11
228,228,17,8
229,229,17,10
230,230,17,14
231,231,17,8
232,232,17,9
233,233,17,12
234,234,17,16
235,235,17,9
236,236,17,13
237,237,17,10
238,238,17,12
239,239,17,11
240,240,17,11
241,241,17,15
242,242,17,12
243,243,17,10
244,244,17,12
245,245,17,13
246,246,17,10
247,247,17,13
248,248,17,11
249,249,17,9
