,Generation,Father,Mother
0,0,8,8
1,1,11,10
2,2,13,11
3,3,13,13
4,4,13,10
5,5,16,14
6,6,16,12
7,7,16,15
8,8,16,12
9,9,16,15
10,10,16,15
11,11,16,13
12,12,16,14
13,13,16,13
14,14,16,14
15,15,16,15
16,16,16,8
17,17,16,10
18,18,16,8
19,19,16,12
20,20,16,16
21,21,16,13
22,22,16,14
23,23,16,13
24,24,16,13
25,25,16,15
26,26,16,15
27,27,16,13
28,28,16,12
29,29,16,16
30,30,16,13
31,31,16,13
32,32,16,15
33,33,16,13
34,34,16,16
35,35,16,16
36,36,16,11
37,37,16,15
38,38,16,13
39,39,16,13
40,40,16,15
41,41,16,15
42,42,16,16
43,43,16,11
44,44,16,11
45,45,16,11
46,46,16,9
47,47,16,11
48,48,16,12
49,49,16,13
