,Generation,Father,Mother
0,0,9,8
1,1,16,13
2,2,16,16
3,3,16,13
4,4,16,15
5,5,16,13
6,6,16,13
7,7,16,10
8,8,16,15
9,9,16,12
10,10,16,11
11,11,16,11
12,12,16,11
13,13,16,11
14,14,16,9
15,15,16,13
16,16,16,9
17,17,16,10
18,18,16,13
19,19,16,12
20,20,16,12
21,21,16,9
22,22,16,9
23,23,16,14
24,24,16,14
25,25,16,16
26,26,16,13
27,27,16,12
28,28,16,11
29,29,16,12
30,30,16,9
31,31,16,9
32,32,16,12
33,33,16,12
34,34,16,13
35,35,16,9
36,36,16,13
37,37,16,12
38,38,16,12
39,39,16,12
40,40,16,12
41,41,16,12
42,42,16,13
43,43,16,13
44,44,16,13
45,45,16,13
46,46,16,12
47,47,16,11
48,48,16,12
49,49,16,11
