,Generation,Father,Mother
0,0,13,9
1,1,13,9
2,2,13,10
3,3,16,13
4,4,16,13
5,5,16,15
6,6,17,16
7,7,17,16
8,8,17,15
9,9,17,16
10,10,17,13
11,11,17,13
12,12,18,17
13,13,18,16
14,14,18,16
15,15,18,15
16,16,18,15
17,17,18,17
18,18,18,15
19,19,18,8
20,20,18,15
21,21,18,10
22,22,18,13
23,23,18,15
24,24,18,16
25,25,18,15
26,26,18,16
27,27,18,16
28,28,18,14
29,29,18,13
30,30,18,12
31,31,18,14
32,32,18,16
33,33,18,10
34,34,18,16
35,35,18,16
36,36,18,14
37,37,18,16
38,38,18,14
39,39,18,16
40,40,18,15
41,41,18,15
42,42,18,15
43,43,18,12
44,44,18,15
45,45,18,15
46,46,18,14
47,47,18,16
48,48,18,16
49,49,18,16
50,50,18,16
51,51,18,16
52,52,18,16
53,53,18,16
54,54,18,18
55,55,18,16
56,56,18,16
57,57,18,15
58,58,18,15
59,59,18,16
60,60,18,16
61,61,18,16
62,62,18,16
63,63,18,16
64,64,18,18
65,65,18,18
66,66,18,15
67,67,18,15
68,68,18,18
69,69,18,15
70,70,18,18
71,71,18,16
72,72,18,15
73,73,18,15
74,74,18,16
75,75,18,16
76,76,18,15
77,77,18,16
78,78,18,16
79,79,18,17
80,80,18,11
81,81,18,18
82,82,18,16
83,83,18,13
84,84,18,16
85,85,18,15
86,86,18,12
87,87,18,15
88,88,18,10
89,89,18,16
90,90,18,16
91,91,18,16
92,92,18,14
93,93,18,11
94,94,18,12
95,95,18,13
96,96,18,16
97,97,18,16
98,98,18,16
99,99,18,18
