,Generation,Father,Mother
0,0,11,11
1,1,15,11
2,2,16,15
3,3,16,12
4,4,16,13
5,5,16,11
6,6,16,14
7,7,16,13
8,8,16,12
9,9,16,13
10,10,16,16
11,11,16,13
12,12,16,13
13,13,16,15
14,14,16,16
15,15,16,10
16,16,16,15
17,17,16,13
18,18,16,16
19,19,16,12
20,20,16,13
21,21,16,13
22,22,16,13
23,23,16,15
24,24,16,15
25,25,16,12
26,26,16,13
27,27,16,14
28,28,16,12
29,29,16,15
30,30,16,13
31,31,16,13
32,32,16,16
33,33,16,15
34,34,16,13
35,35,16,12
36,36,16,16
37,37,16,13
38,38,16,15
39,39,16,16
40,40,16,16
41,41,16,13
42,42,17,16
43,43,17,15
44,44,17,14
45,45,17,15
46,46,17,16
47,47,17,11
48,48,17,16
49,49,17,13
50,50,17,14
51,51,17,15
52,52,17,15
53,53,17,12
54,54,17,13
55,55,17,15
56,56,17,15
57,57,17,15
58,58,17,13
59,59,17,15
60,60,17,15
61,61,17,16
62,62,17,17
63,63,17,17
64,64,17,16
65,65,17,16
66,66,17,16
67,67,17,16
68,68,17,14
69,69,17,15
70,70,17,15
71,71,17,16
72,72,17,16
73,73,17,13
74,74,17,13
75,75,17,13
76,76,17,15
77,77,17,15
78,78,17,12
79,79,17,13
80,80,17,12
81,81,17,12
82,82,17,15
83,83,17,13
84,84,17,15
85,85,17,13
86,86,17,15
87,87,17,16
88,88,17,16
89,89,17,15
90,90,17,13
91,91,17,15
92,92,17,15
93,93,17,12
94,94,17,15
95,95,17,13
96,96,17,16
97,97,17,15
98,98,17,15
99,99,17,16
100,100,17,16
101,101,17,15
102,102,17,15
103,103,17,16
104,104,17,15
105,105,17,15
106,106,17,15
107,107,17,15
108,108,17,14
109,109,17,15
110,110,17,16
111,111,17,16
112,112,17,15
113,113,17,17
114,114,17,17
115,115,17,16
116,116,17,16
117,117,17,16
118,118,17,13
119,119,17,15
120,120,17,13
121,121,17,12
122,122,17,15
123,123,17,11
124,124,17,15
125,125,17,16
126,126,17,16
127,127,17,15
128,128,17,15
129,129,17,14
130,130,17,14
131,131,17,15
132,132,17,15
133,133,17,12
134,134,17,13
135,135,17,13
136,136,17,15
137,137,17,15
138,138,17,12
139,139,17,15
140,140,17,16
141,141,17,15
142,142,17,15
143,143,17,15
144,144,17,15
145,145,17,15
146,146,17,15
147,147,17,16
148,148,17,15
149,149,17,15
150,150,17,13
151,151,17,11
152,152,17,15
153,153,17,12
154,154,17,15
155,155,17,16
156,156,17,12
157,157,17,15
158,158,17,15
159,159,17,10
160,160,17,14
161,161,17,15
162,162,17,15
163,163,17,15
164,164,17,15
165,165,17,14
166,166,17,16
