,Generation,Father,Mother
0,0,8,6
1,1,8,5
2,2,11,10
3,3,12,11
4,4,12,11
5,5,12,10
6,6,13,12
7,7,13,11
8,8,13,13
9,9,13,13
10,10,13,11
11,11,13,12
12,12,13,11
13,13,13,13
14,14,13,11
15,15,13,12
16,16,13,11
17,17,13,11
18,18,13,13
19,19,13,11
20,20,13,12
21,21,13,11
22,22,15,13
23,23,15,15
24,24,15,13
25,25,15,12
26,26,15,15
27,27,15,15
28,28,15,13
29,29,16,15
30,30,16,13
31,31,16,13
32,32,16,12
33,33,16,8
34,34,16,10
35,35,16,10
36,36,16,12
37,37,16,11
38,38,16,11
39,39,16,12
40,40,16,13
41,41,16,13
42,42,16,13
43,43,16,12
44,44,16,11
45,45,16,16
46,46,16,13
47,47,16,16
48,48,16,15
49,49,16,15
