,Generation,Father,Mother
0,0,9,6
1,1,9,9
2,2,10,9
3,3,11,10
4,4,16,11
5,5,16,12
6,6,16,9
7,7,16,13
8,8,16,13
9,9,16,13
10,10,16,16
11,11,16,14
12,12,16,12
13,13,16,12
14,14,16,12
15,15,16,13
16,16,16,16
17,17,16,15
18,18,16,16
19,19,16,14
20,20,16,12
21,21,17,16
22,22,17,14
23,23,17,13
24,24,17,11
25,25,17,16
26,26,17,16
27,27,17,16
28,28,17,16
29,29,17,11
30,30,17,15
31,31,17,15
32,32,17,13
33,33,17,14
34,34,17,15
35,35,17,14
36,36,17,11
37,37,17,12
38,38,17,12
39,39,17,16
40,40,17,16
41,41,17,16
42,42,17,12
43,43,17,16
44,44,17,15
45,45,17,11
46,46,17,16
47,47,17,11
48,48,17,11
49,49,17,12
50,50,17,13
51,51,17,13
52,52,17,13
53,53,17,9
54,54,17,13
55,55,17,10
56,56,17,14
57,57,17,16
58,58,17,12
59,59,17,14
60,60,17,14
61,61,17,15
62,62,17,12
63,63,17,16
64,64,17,16
65,65,17,16
66,66,18,17
67,67,18,16
68,68,18,16
69,69,18,16
70,70,18,10
71,71,18,15
72,72,18,18
73,73,18,14
74,74,18,16
75,75,18,16
76,76,18,13
77,77,18,16
78,78,18,15
79,79,18,13
80,80,18,16
81,81,18,13
82,82,18,13
83,83,18,16
84,84,18,18
85,85,18,18
86,86,18,14
87,87,18,15
88,88,18,16
89,89,18,12
90,90,18,16
91,91,18,15
92,92,18,16
93,93,18,15
94,94,18,18
95,95,18,18
96,96,18,13
97,97,18,16
98,98,18,13
99,99,18,15
100,100,18,16
101,101,18,16
102,102,18,16
103,103,18,13
104,104,18,16
105,105,18,16
106,106,18,13
107,107,18,13
108,108,18,13
109,109,18,10
110,110,18,15
111,111,18,16
112,112,18,16
113,113,18,16
114,114,18,17
115,115,18,15
116,116,18,16
117,117,18,16
118,118,18,11
119,119,18,11
120,120,18,16
121,121,18,13
122,122,18,11
123,123,18,15
124,124,18,16
125,125,18,18
126,126,18,13
127,127,18,13
128,128,18,13
129,129,18,13
130,130,18,13
131,131,18,16
132,132,18,10
133,133,18,16
134,134,18,15
135,135,18,13
136,136,18,18
137,137,18,16
138,138,18,16
139,139,18,11
140,140,18,16
141,141,18,13
142,142,18,8
143,143,18,15
144,144,18,10
145,145,18,13
146,146,18,15
147,147,18,14
148,148,18,13
149,149,18,13
150,150,18,16
151,151,18,13
152,152,18,13
153,153,18,13
154,154,18,18
155,155,18,16
156,156,18,16
157,157,18,16
158,158,18,14
159,159,18,17
160,160,18,16
161,161,18,18
162,162,18,16
163,163,18,17
164,164,18,16
165,165,18,13
166,166,18,15
167,167,18,16
168,168,18,15
169,169,18,11
170,170,18,13
171,171,18,13
172,172,18,13
173,173,18,13
174,174,18,13
175,175,18,15
176,176,18,15
177,177,18,16
178,178,18,15
179,179,18,15
180,180,18,15
181,181,18,12
182,182,18,12
183,183,18,18
184,184,18,18
185,185,18,12
186,186,18,15
187,187,18,15
188,188,18,15
189,189,18,16
190,190,18,16
191,191,18,18
192,192,18,15
193,193,18,16
194,194,18,13
195,195,18,13
196,196,18,13
197,197,18,13
198,198,18,15
199,199,18,13
200,200,18,16
201,201,18,16
202,202,18,16
203,203,18,16
204,204,18,14
205,205,18,11
206,206,18,15
207,207,18,17
208,208,18,13
209,209,18,13
210,210,18,17
211,211,18,16
212,212,18,18
213,213,18,18
214,214,18,13
215,215,18,17
216,216,18,16
217,217,18,12
218,218,18,13
219,219,18,12
220,220,18,14
221,221,18,12
222,222,18,13
223,223,18,13
224,224,18,15
225,225,18,12
226,226,18,15
227,227,18,16
228,228,18,16
229,229,18,16
230,230,18,16
231,231,18,13
232,232,18,15
233,233,18,13
234,234,18,18
235,235,18,16
236,236,18,13
237,237,18,16
238,238,18,16
239,239,18,13
240,240,18,17
241,241,18,11
242,242,18,12
243,243,18,13
244,244,18,13
245,245,18,16
246,246,18,16
247,247,18,16
248,248,18,14
249,249,18,17
250,250,18,12
251,251,18,16
252,252,18,13
253,253,18,16
254,254,18,16
255,255,18,15
256,256,18,16
257,257,18,16
258,258,18,18
259,259,18,16
260,260,18,18
261,261,18,15
262,262,18,17
263,263,18,16
264,264,18,18
265,265,18,13
266,266,18,13
267,267,18,16
268,268,18,16
269,269,18,16
270,270,18,13
271,271,18,16
272,272,18,16
273,273,18,13
274,274,18,16
275,275,18,12
276,276,18,16
277,277,18,16
278,278,18,15
279,279,18,13
280,280,18,14
281,281,18,9
282,282,18,13
283,283,18,16
284,284,18,13
285,285,18,13
286,286,18,13
287,287,18,13
288,288,18,11
289,289,18,13
290,290,18,16
291,291,18,17
292,292,18,16
293,293,18,16
294,294,18,17
295,295,18,11
296,296,18,13
297,297,18,13
298,298,18,16
299,299,18,15
300,300,18,13
301,301,18,13
302,302,18,15
303,303,18,17
304,304,18,11
305,305,18,14
306,306,18,14
307,307,18,16
308,308,18,16
309,309,18,16
310,310,18,10
311,311,18,13
312,312,18,12
313,313,18,16
314,314,18,12
315,315,18,16
316,316,18,13
317,317,18,13
318,318,18,15
319,319,18,16
320,320,18,16
321,321,18,16
322,322,18,13
323,323,18,13
324,324,18,12
325,325,18,12
326,326,18,11
327,327,18,13
328,328,18,15
329,329,18,16
330,330,18,15
331,331,18,13
332,332,18,12
333,333,18,10
334,334,18,9
335,335,18,16
336,336,18,13
337,337,18,18
338,338,18,13
339,339,18,12
340,340,18,16
341,341,18,11
342,342,18,13
343,343,18,16
344,344,18,16
345,345,18,16
346,346,18,16
347,347,18,14
348,348,18,16
349,349,18,15
350,350,18,15
351,351,18,16
352,352,18,16
353,353,18,16
354,354,18,13
355,355,18,10
356,356,18,16
357,357,18,16
358,358,18,16
359,359,18,16
360,360,18,17
361,361,18,18
362,362,18,15
363,363,18,18
364,364,18,16
365,365,18,16
366,366,18,15
367,367,18,14
368,368,18,16
369,369,18,13
370,370,18,15
371,371,18,16
372,372,18,16
373,373,18,16
374,374,18,10
375,375,18,15
376,376,18,15
377,377,18,18
378,378,18,16
379,379,18,10
380,380,18,10
381,381,18,9
382,382,18,8
383,383,18,17
384,384,18,16
385,385,18,16
386,386,18,13
387,387,18,13
388,388,18,16
389,389,18,16
390,390,18,16
391,391,18,16
392,392,18,18
393,393,18,13
394,394,18,12
395,395,18,16
396,396,18,16
397,397,18,11
398,398,18,13
399,399,18,16
400,400,18,17
401,401,18,12
402,402,18,12
403,403,18,12
404,404,18,16
405,405,18,12
406,406,18,12
407,407,18,12
408,408,18,16
409,409,18,11
410,410,18,15
411,411,18,13
412,412,18,16
413,413,18,16
414,414,18,13
415,415,18,16
416,416,18,18
