,Generation,Father,Mother
0,0,16,15
1,1,16,15
2,2,16,15
3,3,16,14
4,4,16,15
5,5,16,9
6,6,16,11
7,7,16,15
8,8,16,9
9,9,16,16
10,10,16,8
11,11,16,8
12,12,16,12
13,13,16,14
14,14,18,16
15,15,18,10
16,16,18,11
17,17,18,16
18,18,18,16
19,19,18,16
20,20,18,16
21,21,18,15
22,22,18,14
23,23,18,18
24,24,18,16
25,25,18,13
26,26,18,16
27,27,18,14
28,28,18,15
29,29,18,15
30,30,18,13
31,31,18,16
32,32,18,13
33,33,18,14
34,34,18,13
35,35,18,13
36,36,18,16
37,37,18,16
38,38,18,13
39,39,18,15
40,40,18,14
41,41,18,12
42,42,18,10
43,43,18,13
44,44,18,16
45,45,18,15
46,46,18,12
47,47,18,12
48,48,18,16
49,49,18,13
50,50,18,16
51,51,18,16
52,52,18,12
53,53,18,18
54,54,18,12
55,55,18,12
56,56,18,15
57,57,18,17
58,58,18,16
59,59,18,16
60,60,18,13
61,61,18,13
62,62,18,16
63,63,18,16
64,64,18,17
65,65,18,13
66,66,18,15
67,67,18,13
68,68,18,15
69,69,18,15
70,70,18,13
71,71,18,15
72,72,18,10
73,73,18,16
74,74,18,13
75,75,18,16
76,76,18,16
77,77,18,13
78,78,18,10
79,79,18,12
80,80,18,14
81,81,18,13
82,82,18,15
83,83,18,15
84,84,18,16
85,85,18,12
86,86,18,18
87,87,18,15
88,88,18,16
89,89,18,17
90,90,18,15
91,91,18,11
92,92,18,15
93,93,18,12
94,94,18,16
95,95,18,16
96,96,18,13
97,97,18,16
98,98,18,13
99,99,18,15
