,Generation,Father,Mother
0,0,14,13
1,1,14,14
2,2,15,14
3,3,15,12
4,4,15,10
5,5,15,12
6,6,15,12
7,7,15,15
8,8,15,15
9,9,15,15
10,10,15,15
11,11,16,15
12,12,16,13
13,13,16,13
14,14,16,16
15,15,16,16
16,16,16,15
17,17,16,16
18,18,16,10
19,19,16,16
20,20,16,13
21,21,17,16
22,22,17,15
23,23,17,16
24,24,17,12
25,25,17,14
26,26,17,15
27,27,17,15
28,28,17,10
29,29,17,13
30,30,17,13
31,31,17,16
32,32,17,12
33,33,17,10
34,34,17,15
35,35,17,15
36,36,17,12
37,37,17,17
38,38,17,16
39,39,17,10
40,40,17,14
41,41,17,15
42,42,17,15
43,43,17,15
44,44,17,14
45,45,17,16
46,46,17,15
47,47,17,15
48,48,17,13
49,49,17,14
