,Generation,Father,Mother
0,0,8,7
1,1,8,8
2,2,9,9
3,3,10,9
4,4,10,10
5,5,10,9
6,6,10,9
7,7,12,10
8,8,12,12
9,9,12,12
10,10,12,11
11,11,12,10
12,12,12,11
13,13,12,12
14,14,12,12
15,15,12,10
16,16,12,12
17,17,12,12
18,18,12,12
19,19,12,11
20,20,12,11
21,21,12,12
22,22,13,12
23,23,13,13
24,24,14,13
25,25,16,14
26,26,16,13
27,27,16,13
28,28,17,16
29,29,17,13
30,30,17,12
31,31,17,13
32,32,17,15
33,33,17,13
34,34,17,16
35,35,17,13
36,36,17,15
37,37,17,15
38,38,17,15
39,39,17,14
40,40,17,13
41,41,17,13
42,42,17,12
43,43,17,15
44,44,17,14
45,45,17,12
46,46,17,10
47,47,17,13
48,48,17,16
49,49,17,16
50,50,17,13
51,51,17,13
52,52,17,15
53,53,17,16
54,54,17,15
55,55,17,12
56,56,17,13
57,57,17,12
58,58,17,9
59,59,17,9
60,60,17,12
61,61,17,11
62,62,17,13
63,63,17,16
64,64,17,11
65,65,17,13
66,66,17,13
67,67,17,13
68,68,17,12
69,69,17,13
70,70,17,11
71,71,17,13
72,72,17,16
73,73,17,16
74,74,17,15
75,75,17,13
76,76,17,11
77,77,17,16
78,78,17,9
79,79,17,11
80,80,17,12
81,81,17,13
82,82,17,15
83,83,17,11
84,84,17,11
85,85,17,13
86,86,17,13
87,87,17,15
88,88,17,13
89,89,17,11
90,90,17,16
91,91,17,16
92,92,17,16
93,93,17,12
94,94,17,16
95,95,17,17
96,96,17,12
97,97,17,13
98,98,17,15
99,99,17,15
