,Generation,Father,Mother
0,0,15,6
1,1,15,9
2,2,15,12
3,3,15,12
4,4,15,13
5,5,15,12
6,6,15,13
7,7,15,13
8,8,15,13
9,9,15,12
10,10,15,11
11,11,15,9
12,12,15,10
13,13,15,13
14,14,15,12
15,15,15,8
16,16,15,10
17,17,15,15
18,18,15,12
19,19,15,11
20,20,15,9
21,21,15,12
22,22,15,12
23,23,15,12
24,24,15,12
25,25,15,13
26,26,15,11
27,27,15,12
28,28,15,15
29,29,15,12
30,30,15,12
31,31,15,12
32,32,15,10
33,33,15,11
34,34,15,14
35,35,15,15
36,36,15,12
37,37,15,10
38,38,15,12
39,39,15,13
40,40,15,13
41,41,15,15
42,42,15,12
43,43,15,12
44,44,15,14
45,45,15,14
46,46,15,7
47,47,15,15
48,48,15,12
49,49,15,14
