,Generation,Father,Mother
0,0,8,7
1,1,13,8
2,2,13,7
3,3,13,8
4,4,15,13
5,5,15,13
6,6,15,12
7,7,15,8
8,8,15,12
9,9,15,13
10,10,15,12
11,11,15,11
12,12,15,13
13,13,15,13
14,14,15,8
15,15,17,15
16,16,17,13
17,17,17,12
18,18,17,16
19,19,17,8
20,20,17,12
21,21,17,15
22,22,17,11
23,23,17,9
24,24,17,8
25,25,17,16
26,26,17,11
27,27,17,11
28,28,17,16
29,29,17,8
30,30,17,10
31,31,17,11
32,32,17,15
33,33,17,16
34,34,17,15
35,35,17,16
36,36,17,13
37,37,17,13
38,38,17,11
39,39,17,9
40,40,17,8
41,41,17,12
42,42,17,10
43,43,17,11
44,44,17,7
45,45,17,11
46,46,17,12
47,47,17,10
48,48,17,15
49,49,17,14
50,50,17,12
51,51,17,7
52,52,17,7
53,53,17,13
54,54,17,16
55,55,17,16
56,56,17,8
57,57,17,9
58,58,17,14
59,59,17,9
60,60,17,17
61,61,17,13
62,62,17,13
63,63,17,16
64,64,17,14
65,65,17,11
66,66,17,11
67,67,18,17
68,68,18,8
69,69,18,13
70,70,18,16
71,71,18,10
72,72,18,16
73,73,18,16
74,74,18,16
75,75,18,12
76,76,18,17
77,77,18,9
78,78,18,15
79,79,18,13
80,80,18,15
81,81,18,10
82,82,18,11
83,83,18,16
84,84,18,10
85,85,18,11
86,86,18,12
87,87,18,16
88,88,18,13
89,89,18,18
90,90,18,15
91,91,18,16
92,92,18,14
93,93,18,14
94,94,18,8
95,95,18,16
96,96,18,10
97,97,18,16
98,98,18,16
99,99,18,14
100,100,18,16
101,101,18,15
102,102,18,11
103,103,18,12
104,104,18,8
105,105,18,13
106,106,18,16
107,107,18,16
108,108,18,16
109,109,18,13
110,110,18,16
111,111,18,11
112,112,18,13
113,113,18,10
114,114,18,12
115,115,18,13
116,116,18,13
117,117,18,16
118,118,18,16
119,119,18,17
120,120,18,16
121,121,18,12
122,122,18,16
123,123,18,16
124,124,18,11
125,125,18,15
126,126,18,15
127,127,18,15
128,128,18,15
129,129,18,12
130,130,18,13
131,131,18,13
132,132,18,15
133,133,18,15
134,134,18,11
135,135,18,16
136,136,18,17
137,137,18,16
138,138,18,13
139,139,18,12
140,140,18,18
141,141,18,18
142,142,18,15
143,143,18,16
